group_id	prot_Ctrl_t0_r1	prot_Ctrl_t0_r2	prot_Ctrl_t0_r3	prot_Ctrl_t6_r1	prot_Ctrl_t6_r2	prot_Ctrl_t6_r3	prot_Ctrl_t24_r1	prot_Ctrl_t24_r2	prot_Ctrl_t24_r3	prot_Ctrl_t48_r1	prot_Ctrl_t48_r2	prot_Ctrl_t48_r3	prot_Trt_t0_r1	prot_Trt_t0_r2	prot_Trt_t0_r3	prot_Trt_t6_r1	prot_Trt_t6_r2	prot_Trt_t6_r3	prot_Trt_t24_r1	prot_Trt_t24_r2	prot_Trt_t24_r3	prot_Trt_t48_r1	prot_Trt_t48_r2	prot_Trt_t48_r3
PG00036	NA	5.89705512437552	5.64895595024119	6.69554678394978	6.50694639443924	6.24686643792454	7.3041789999329	7.98256674012774	6.67047226770879	7.1831272024519	7.42664842397784	7.79880503025039	6.25733854445478	5.7449227368863	6.39343883578795	NA	6.21839887428099	6.5977261301269	6.66091290482308	7.01146680727173	7.01974816534411	7.3391977149056	7.20900459461457	7.33678159312075
PG00037	9.57691381287197	8.45374718348073	NA	9.20024814417133	8.77198914238295	7.94733357467134	9.22614955737826	10.0512712272169	9.38708401321748	NA	9.10742964453055	8.63957943982103	9.15994661212276	8.68200875266547	8.52191780094858	NA	9.26597975091131	8.80352011988439	8.37532152673057	8.4217008465533	8.01044236017548	8.28735849326806	8.4433834997008	8.81765950455954
PG00038	6.87960775115098	7.01633767873226	NA	6.71197774827786	6.86474266743032	6.84304863498223	7.14469686131412	6.97678888166269	6.5390127641662	6.45978229645428	6.85607998532473	6.67493871273604	6.6782958020719	6.90008169858856	6.91626917738508	6.95759016604761	7.19916441804372	6.83985983179868	7.35160078929473	6.82724752300863	7.0343914465939	7.06147433834502	7.39563540769289	6.72686817724992
PG00039	9.03750752955091	9.08185450625627	9.28250662510436	9.32856127904585	9.93505608945662	NA	9.206504484413	9.56148319055466	9.60352954966003	8.93051774551023	9.68413982679646	9.42444430015773	9.47469065274593	9.92606766487261	8.98625074890004	9.38172541592517	9.44170814166234	8.96680242694157	9.10139276920248	8.99209341797529	8.80535329691719	9.39666547021167	8.66762000001074	9.54177829440361
PG00040	6.72823836382141	7.10752475160595	7.58236425464128	7.33332500194966	7.09398973461752	7.41895348416079	7.14552317940977	NA	7.13320037973616	7.17692944061611	NA	NA	7.10176562725551	7.19928516156792	7.45821615164537	7.34840176957995	7.11507040380971	NA	7.06941159965713	7.39264367974233	7.10937903114606	7.64759682677198	6.5146491624771	6.9898327168559
PG00041	9.68829378930037	8.64441997682141	9.83262591170902	9.99322318972319	10.0635441288369	9.73581574247275	9.6572651132611	9.78826665927027	9.97757039995455	9.85839696566626	9.60443515359936	9.15150956096014	9.70802640256852	9.07299694751787	9.82945004177476	9.85310434966921	9.58925210752842	10.0314426503827	9.60633813185368	9.40189379079894	9.19869323485299	9.57962023790035	9.62121193252171	9.91819409422194
PG00042	8.94900855979539	8.52063362726079	8.35576436065014	8.44948622573581	8.11886660284026	8.5830379689068	7.58733662509089	8.61387372792027	8.73958851095922	8.51405839095861	8.69939230419726	8.32702650109657	8.76924694015755	8.18525841809904	8.68612838897556	8.33620020076807	9.14328942215693	8.5877730809756	9.89600278513826	9.57851469683714	9.43550758845722	9.2093906930024	8.87210605631408	NA
PG00043	12.5038748397177	12.6131449471719	12.028425082264	12.3073036576557	12.1961201655985	12.3849583738005	11.8788195979909	12.2437352972592	12.4092973797158	12.2978701860254	12.0748647049508	12.4795189712006	12.7793495328467	13.3325421692355	12.800039953597	12.3262591559269	12.3077062164631	11.9997937235839	12.7597333290527	12.7285224524022	11.5108878583622	12.2563604026135	13.0546834761083	12.7302747324205
PG00044	NA	NA	NA	NA	4.79332183375557	5.41199091187012	NA	NA	NA	NA	4.34433095128277	NA	4.88187724665612	NA	5.13061895502829	NA	NA	4.67531764288749	5.20141104486763	5.04798995793189	4.56478260834737	NA	NA	NA
PG00045	5.83606586582285	6.0276236368392	6.22205255988286	5.81763588139424	NA	NA	5.55085888489715	5.09642180152888	NA	5.20627910085923	5.70936935752161	5.11273772205706	NA	NA	4.95334363280967	5.51721483621922	NA	6.11440708773566	6.11581651682499	NA	5.98126731952823	4.94211951770276	5.55948536368996	NA
PG00046	9.8855467373114	8.94621094037581	8.86256886936088	8.63209422601603	9.79654825850426	8.79910691964334	9.1415788248215	9.41433347251399	8.7000995594103	8.60145371152028	8.48732772585947	8.65220731096382	9.36829711012629	8.83170849315573	9.26681760495375	8.78670606456852	8.25162303427874	8.84841400168341	10.0634397836287	NA	9.34858750423897	10.3374892925047	9.63147568838342	9.62536344709889
PG00048	NA	NA	NA	4.16642146178513	NA	3.83546048612964	3.00904467695869	NA	3.90528122770391	NA	3.98877851627797	NA	NA	3.17265848566877	4.45365941770483	NA	NA	NA	NA	NA	NA	NA	3.65776873899423	NA
PG00049	NA	2.79829891595527	NA	2.92836893778954	NA	3.30269133835838	NA	NA	NA	NA	NA	2.24843624663849	2.49688190000141	NA	3.01729434045114	2.63045717113266	2.9591451108537	3.19060344745075	NA	NA	2.95439005250164	NA	NA	3.21863595045806
PG00050	6.67424220279391	NA	6.82890780339718	7.29500064474909	6.95449841703118	7.254352494272	7.08792577765908	8.11259254554938	NA	6.72498492405216	7.98894479029769	7.19756809220883	6.91470410732386	7.20094321584607	7.41083185903292	6.72671577025322	7.15726816852798	6.57974626116557	NA	7.23574948784552	6.5130755796221	7.68974802578349	7.11500241447382	7.19316956054269
PG00050b	6.21373264054253	5.84218850694093	6.4106893037313	5.96443142969259	6.04503078202181	5.80949952716861	5.53671649630148	6.27448158140793	5.3930495172403	5.33430979165253	6.40939518695012	6.22446139395847	5.7063051154837	NA	6.38818211451246	5.58094122104075	6.49047230879642	5.64177544582876	5.87541335922946	NA	5.80710787270248	NA	NA	5.95864358093834
PG00051	3.63327735869205	NA	NA	NA	NA	NA	NA	NA	NA	4.06244293806037	3.19756133816495	3.82805748894898	3.89532366986494	NA	NA	NA	NA	NA	NA	4.15211961827483	NA	4.40998233576106	4.12171038592638	4.26942214980743
PG00052	NA	5.2749668529104	NA	5.02833803555195	NA	NA	4.80754687371181	5.11765558789023	NA	NA	NA	4.76945330082209	4.44325842783236	NA	5.26274804031336	NA	NA	NA	NA	4.38119398095475	NA	NA	4.5200856460594	5.06008016420234
PG00054	NA	5.71144292467179	NA	5.90193854230226	NA	5.71625488904863	5.69282406355882	NA	5.83733436958173	6.33439393877084	5.91774463967854	6.00453236921804	5.64258787116676	NA	6.49416290934218	NA	NA	NA	6.28874664690944	NA	6.56609445453002	6.46030278198458	6.12162887116231	6.68464988567031
PG00055	NA	4.53382034905132	4.94347237546812	NA	NA	4.61648810926459	NA	4.91612515904822	NA	NA	5.16384419483574	5.2817500330165	4.3793437551439	4.89927396793333	4.73778726951651	NA	NA	NA	NA	NA	4.06207571067776	NA	4.10648144860288	4.50001677047172
PG00056	5.90345315352232	5.45001490345437	NA	NA	NA	5.44119218645611	5.10187200544965	5.82876863300467	NA	5.36305232409748	4.99933790994922	4.60117615361771	4.56890427905223	NA	NA	5.19756498124285	4.79319899722942	NA	6.06656472992501	5.43546445993956	5.29701071994135	5.72220192562105	5.20307413246411	NA
PG00057	6.602882659255	6.37137616665055	6.09334463067944	5.69344544329175	NA	5.99525561151052	NA	7.35065157935644	6.10418063757638	6.09833368324925	6.41625245080312	5.95004178933642	NA	6.05988976334748	5.53855078176511	NA	5.7111079567943	NA	5.7919235109465	NA	NA	6.61445072000756	6.28361619094854	6.43671430590427
PG00058	6.34503586349394	5.73847750407441	NA	NA	6.20247822015802	NA	NA	NA	5.30555703858356	6.00297314132663	5.61542176505012	NA	NA	NA	5.14597616235442	4.62261405121964	NA	6.82867859341262	5.486717290853	6.1899305569932	5.63819584015379	NA	NA	6.40800551823623
PG00058b	NA	4.45635987659409	NA	NA	5.19462472461273	5.09202119949297	NA	5.12452996729137	NA	4.56883047380782	5.36111501693116	3.84742793950094	NA	4.94530427736882	4.5977775282656	NA	NA	NA	4.88409135675857	NA	5.12644924026504	5.01588806832144	5.17252763247226	5.29925615616393
PG00059	5.97238648521072	5.90077410498005	7.0180269565263	4.91097415840018	6.15894938756847	5.83397578385849	6.38241562843172	6.48068621475982	6.28841096015269	NA	6.78575072149648	NA	6.34776945931253	6.17175482929707	6.02662143109135	5.63670692125959	6.79652935718705	6.00850757229292	7.98748653466937	NA	7.7467514116559	7.62415078553889	7.86291763629705	7.95617493998928
PG00060	8.09617326003247	7.72368557737607	8.19245377600834	7.60731529914421	NA	7.18556762529752	7.83473724375836	7.87481885113889	7.46246153001409	7.48072600378889	8.47206926636633	8.30165488934296	7.38448321262393	7.90676913320755	8.49845666179686	7.86155643979036	7.92582020725996	7.32933562838721	8.30198161403544	7.60100007485893	7.43347336177557	7.62122951915923	NA	NA
PG00061	7.04912484091624	8.35861345757415	8.04104536667542	7.84272371258744	NA	NA	8.40754388377944	8.53803413890043	7.80864129655221	8.49141773914711	8.245207523388	8.4187616717904	NA	8.27173390374586	7.72985013845756	7.5526336871839	7.68577276573452	7.50304110882042	8.20850260757642	8.185685501359	8.07975478601841	8.83355799518588	7.60877916454228	7.84559666996281
PG00062	8.32688813617696	9.27879047572141	8.81610493625394	8.70171942928096	8.51076318325027	8.17507620108544	8.33501123537523	9.26155982592384	8.64783618233725	8.34793335092661	8.61315692462184	8.45088113457254	8.6767125310835	8.52316245037093	8.44413822000191	8.40632452272662	8.20122063663371	8.85773773587161	7.74250241150466	8.30226591436283	7.70410150552904	8.29274768458857	8.1199645906373	8.26127255528416
PG00063	8.78911287970881	9.4023970269407	9.29960853659751	9.18355020559409	9.37222711261539	9.06221153760018	9.47273139043556	9.34979113187699	9.0182703678376	9.48559465446958	NA	8.87490419673069	9.04080329394927	9.07808984001456	9.70713858205728	9.03700331762025	8.44874791962941	8.73298926616945	8.80283776976382	9.40566875552719	8.99562480696571	9.08732887263979	9.02071512703466	8.9719317309943
PG00064	6.11317471409641	6.65627129004476	NA	6.0684679370277	5.82775089993673	6.26772720531062	6.22474870051288	6.6949138302026	5.79025102528211	6.50759596873318	6.4157713118598	5.72772795717901	5.68566637771078	6.5833325388832	6.86127551691234	5.70290389430264	6.38279321023916	NA	6.15956291126051	6.73107996373336	NA	6.80270833013371	5.95169155464866	6.07939279259623
PG00065	9.03898839291877	8.5405086501916	9.27668344246059	9.87379525752589	8.82948114520929	NA	9.41904840735031	9.71615268985296	8.19271890581791	8.45228987884121	9.20201257656843	9.52292364446175	8.69116565265587	8.77707998542339	9.50415729056438	8.29154984498346	8.81430573285603	8.66149099464912	8.6643813050608	9.44809590425838	8.28361234230289	8.88070754792091	9.17867805140316	8.8522562418793
PG00066	NA	NA	2.55413024754207	NA	2.93911680698792	NA	NA	NA	NA	NA	NA	NA	NA	2.00886854640948	2.83396901350789	1.70221018340018	2.90162938984613	NA	NA	NA	NA	NA	NA	NA
PG00067	7.43481415550114	7.12222237446288	6.80259645912878	8.05625388808308	7.23525417224445	7.19598290016465	7.94288291727955	8.08903589849998	6.98993523227757	7.07592563017358	6.60868603512326	7.19157780691491	7.42986121716038	7.03136093644887	8.7366859878315	7.31778397914264	8.17220435410992	7.8790151735197	7.47020184578075	7.79848936345237	7.65336275917628	7.62995975176148	7.48857741999624	7.92778193339513
PG00068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PG00069	8.26443601421278	7.79859768038151	8.194028962857	NA	8.64031593394703	7.42119066764665	8.4048583308994	7.41230193958898	7.89483100613129	7.85976317225079	8.56074569333094	7.78447146451922	8.05317120061482	8.94861047528105	8.27569429742187	7.95508930509141	7.54430635040544	8.6712935140038	8.1741334912457	8.06020327477254	8.1569945171733	8.3157052376176	7.94554277070284	8.21286021475195
PG00070	9.12195051923957	9.15781023800326	8.77854834349868	9.23461447287248	9.57627949068475	9.19971472360651	8.94075780521448	9.75057557195672	NA	9.8149581387828	9.31999854903036	8.81272687082358	9.3128035430349	9.73836191708083	NA	10.3895634280407	10.1447450632104	11.1719881142472	11.8637140904747	12.0873930358859	11.3602320531644	11.3088122869166	12.0749379201115	12.0237429213372
PG00071	7.88422731208823	8.17232103276504	8.00386848764544	7.86241613088294	7.59206748191834	8.25885867942428	7.6156827102306	8.02189299205764	7.58644304358123	7.47538457678536	7.97703572417011	6.81572538276675	7.00630574468016	7.46874498556252	7.03391962848294	7.20862309936755	7.30596222093354	NA	8.17196431449001	8.29787045913162	NA	8.08894207133236	8.86380338626256	8.65018425052429
PG00072	NA	NA	NA	NA	3.88795197996072	NA	NA	NA	NA	NA	2.94872541377559	NA	3.56711750297126	NA	4.33261321727289	NA	NA	3.76353432822202	NA	NA	3.07429695823301	NA	NA	NA
PG00073	7.90640159879193	7.53224385539982	8.12475079943835	8.08561099227798	7.61877554894697	7.62676061371947	8.2442530590691	NA	7.48148872296774	7.76389903297858	8.44464581600537	7.37571395920148	7.92230774860663	7.36801905462001	7.5454997142718	7.54482154275455	7.49421753120321	NA	7.72605516071302	7.97489260892045	7.16049993460816	7.9302962896198	NA	7.44036242250359
PG00074	8.64071318961395	7.67420256523999	8.14410639203732	8.81795855632486	8.4504637969166	8.45076402239199	8.09773006453425	NA	8.27246028499915	8.54680385442084	NA	8.37244959215551	8.98731791798041	8.43377412898469	8.40139715012808	8.19938295950974	8.00489635314474	8.02685792276506	9.2678789372941	9.72447143976199	NA	8.7171905515402	8.9113310071509	9.34664487902173
PG00075	9.45660046142201	NA	9.65310319763153	10.0657183423949	9.69410713477817	10.3162772326541	10.0957184004704	10.4542442026217	9.83323821051381	9.76189053168204	10.1821933075902	9.48713819438218	9.88132640352107	10.0342306476786	10.0127284056552	9.27055511089408	9.90866544957614	9.49543542549988	9.8814228832709	10.4579317698234	NA	9.61997404393611	10.0511993739194	9.88770041934154
PG00076	9.5553500225454	10.1354138148819	9.76426602631925	9.56794107020103	9.74909693668683	9.6422049859696	10.0403167861058	10.1300461115043	10.214315728989	10.7979182541807	10.1957686623724	10.0477705167511	9.63306729108082	9.44091569462089	9.87577168149929	9.19332119975627	9.74244572449252	9.62956951881087	NA	10.0226942302876	9.96378188082722	10.4322838214371	10.7629240773547	10.7420276050158
PG00077	7.88847530817939	7.69490637423086	8.23027683124451	7.92523665172523	8.17693291021942	7.81389741678195	7.59289511188596	8.54079507572126	8.83062844814468	8.08520337450179	7.79908226381108	7.56689572283166	8.14321286528272	8.11612164773987	7.74713773081571	7.95416603685787	NA	8.5611292613977	7.94932489567019	8.40900935185397	7.70676739771601	7.84962218564771	7.80274890272272	8.46089018538592
PG00078	NA	3.58669614291121	NA	NA	NA	3.04798906697088	3.34291189197964	NA	NA	NA	3.65581720682977	NA	NA	NA	NA	NA	3.24947537989604	NA	4.88454103986536	NA	4.75126403279051	NA	4.37914872167566	NA
PG00079	7.73073776893257	7.28204820308161	7.91533222829295	8.37445866632635	7.71489134316129	8.43727824192942	8.6281094626593	NA	9.07794226724249	8.98870871744341	9.63070876979906	9.30197401007947	7.34963084234849	NA	NA	7.82754265790643	NA	7.99075872850841	8.74619946239649	9.09123864564216	NA	9.28462731706629	9.44646342906327	NA
PG00080	4.8807983057622	NA	5.20836933147696	NA	NA	NA	NA	5.42689669627312	NA	NA	5.58197672068663	4.87617773750643	4.92778073263164	NA	5.54426779686854	NA	NA	4.72915525616054	4.49008730936448	NA	3.9427403729214	4.91650580168814	NA	5.32125287791709
PG00081	9.72603800027571	9.11366384134314	9.45034447203501	9.34290367856935	9.51799437660103	9.90820354501853	9.14639994681678	9.39367491219495	9.6206904981558	9.4395556947385	9.82799539819657	9.273135798769	9.17484675433399	9.70827371013164	9.19642243118438	9.63096905214838	10.0548545614481	10.4640995490647	11.2622535759976	12.2079405342177	11.2674928041754	11.6759819343264	11.8788659663544	11.610459899921
PG00082	NA	3.21954494461906	3.00661583103239	NA	2.43857395558299	NA	NA	3.28227881102519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9012834859882
PG00083	5.73335496828979	5.22517178834627	5.7804365201312	4.93421008544629	5.05209971581074	5.71292259893164	5.82802824871971	6.20851699353906	NA	6.16031131873582	5.36582279862511	5.42788916258911	NA	5.43150818522484	5.12515952137922	5.08302836266469	5.74589756061325	NA	5.37982546781611	5.54447814828765	5.12284015926687	6.11617185458118	NA	5.88199845888859
