gene_id	C1	C2	C3	C4	C5
ENSG00000954	-0.0212179063031284	-0.078062152992244	0.0495251099250051	-0.0342403959016918	-0.0446955422742313
ENSG00002708	-0.0416362714031472	0.0287999660721368	0.000930732241843199	-0.00516938454363782	-0.0219035723403053
ENSG00001168	0.0398170340902688	-0.0120259545141224	0.000624145584100481	0.00766131233282566	0.00666174647332479
ENSG00003016	0.0401981183640962	-0.00499966641946566	0.0087266332498909	-0.00415396218899111	0.0288920624538565
ENSG00003450	-0.0412658970389002	0.025311634034823	-0.0114386210695924	0.00208173579443327	0.0273659083603984
ENSG00000644	-0.0340241338740674	-0.040805361169178	0.00308188008727704	-0.00865003163608907	0.0213364260463662
ENSG00001187	0.0401434082507016	-0.0049494165498045	0.00680347130390039	-0.0216527621830277	0.0127755988768085
ENSG00001578	-0.0408840911823442	0.0125124601224177	-0.00126412508333561	0.0107408601966725	0.00449703484824476
ENSG00000248	0.0368803300284959	0.0212933093807015	0.00126678135276834	0.00432244395194427	-0.0308597559347274
ENSG00000401	0.0383946813969051	-0.0046911081511993	-0.0351813674941493	-0.00690577238379171	-0.00953831263738095
ENSG00003996	0.0407053454149025	-0.0418119913584122	-0.0108106391472639	-0.00675366284653207	-0.0432552690886744
ENSG00003843	-0.0412378072040115	0.0245119275256658	-0.00379982959104369	-0.00847387704239504	-0.0222676929227473
ENSG00002866	-0.0398392578795414	0.00621800037657382	0.000971495939840014	0.0261444839582311	0.00343924559088461
ENSG00003907	-0.0401671166803815	0.011643086251145	-0.0159990909085722	0.0106388081470325	-0.00643423564170599
ENSG00003584	-0.036367336762212	-0.0193673360037691	-0.00665585926359897	-0.0204013994212546	0.0650945246522728
ENSG00003902	0.0401753996974366	-0.008817957585999	-0.00565092318485225	0.0100901036412542	0.0203308624090758
ENSG00001665	-0.0395739930612785	0.00158497973337307	-0.00449162497725077	0.0199209568474401	-0.016450970702344
ENSG00001998	-0.0413131955680432	0.0325345754279466	0.0107561485756215	0.00509535818536208	0.00356121637413874
ENSG00003444	0.0310634251618729	0.0514246289227893	-0.000692799600022429	0.00302486546417216	-0.00764346360074347
ENSG00002157	0.0389540519433553	-0.0619882899055361	-0.0433553021605955	-0.0106070926498797	-0.0511004118809783
ENSG00000658	0.0406871445840031	-0.0199544062835073	0.000774515936509472	0.0017402266779571	-0.0129247528681942
ENSG00003300	0.0398609060730748	-0.00891874858586901	-0.00926376484239807	0.00453481604764859	-0.00123693338554867
ENSG00002068	0.0327477873137626	0.0435872052373855	-0.00158882586185189	-0.00357845108467579	0.00499691842826363
ENSG00002539	0.0390182091088962	-0.0249437341329751	-0.028337747332564	-0.0255464304225581	0.0145278286051502
ENSG00001486	-0.0379374204631592	-0.00320789490822209	-0.0320247109612633	0.0331389341069214	-0.0316812993163824
ENSG00003501	-0.0405396073061597	0.0279484558717275	-0.00154267704012207	0.0166415453373301	0.00623238772436439
ENSG00001020	0.039024702587231	-0.0227154669273166	0.00846686415525119	-0.00739434135463733	0.0176132097578377
ENSG00002459	-0.040459311080995	0.0255478410936805	-0.00927530672789124	-0.0144150801968664	0.00241106132520816
ENSG00003762	-0.0396044143923524	0.00906580900353061	-0.00897857856654457	-0.0061190973230367	0.000709721621033002
ENSG00000524	0.0372895428504554	0.0122388997821719	0.0112262655402764	0.0159043144098888	-0.0370176293800597
ENSG00000295	0.0393418380682833	-0.0180954512599229	-0.00136402003387661	-0.0150073957462557	-0.0230250343877775
ENSG00000208	0.0403465848541986	-0.020902668860949	-0.00204270035381791	0.00114106030521688	0.00594239809883646
ENSG00000318	0.0404718416709039	-0.0340709286294503	-0.00266366848161637	-0.00144528554270974	0.00318542333226265
ENSG00000859	-0.0398585139290408	0.020294308329206	0.00332167240185039	0.00870995225433912	-0.0170264563955269
ENSG00001841	-0.0398192592589998	0.0471495406419334	0.0265579711012246	-0.00461356298247426	0.00394945986091735
ENSG00002469	-0.0396290973428604	0.0179316030555169	0.000794385907324216	0.0172604174434284	-0.0217395085648741
ENSG00002506	-0.0388298319247369	0.0096920456453313	0.00200619335987643	-0.0368746710605882	0.0253896003708832
ENSG00003919	-0.0402153468809506	0.0261915685364781	0.0028428753251313	-0.00808725827690134	-0.00469454302328175
ENSG00003874	-0.0384211678933905	-0.00306812913328812	-0.00482232456152837	0.0172820184015271	-0.0133313755262157
ENSG00003466	0.040182912036305	-0.0353132107794535	-0.00274193751496328	0.0103968925507615	-0.0092431282409549
ENSG00003800	-0.0350989379696572	-0.024809795188424	0.00737459475815483	-0.0295316032767124	0.032992105492718
ENSG00000001	0.0351722985252902	0.0221547522840467	-0.0110596686857318	0.0179751680673301	-0.0356757045542042
ENSG00001494	-0.0386774352519475	0.00608671770545396	-0.00112600310437299	0.00607355275268509	-0.010824216621723
ENSG00003127	0.0365871794090972	0.0137969404163443	0.00508594440580083	-0.00438652817676187	0.00203243557011143
ENSG00003881	-0.0385302095597033	0.00539488213966844	-0.00486951342254732	0.024955710036666	-0.0336062332107263
ENSG00001123	0.0384971689542902	-0.00352369496454155	0.0122818972428781	-0.0237850530592397	0.0238114302969319
ENSG00003537	0.034538781315934	0.0270559587054416	0.00567891520700766	-0.0115995137255518	0.0058927379832775
ENSG00001759	0.0391323989847998	-0.0114903365543154	0.00278438555880336	-0.0267707689399899	0.0209409147873605
ENSG00001321	0.0323356942650286	0.0395741949867801	-0.00891327141752346	0.0242886059634001	-0.021774486944234
ENSG00002710	-0.0390982105938654	0.0123135977214208	-0.00622794867623365	0.0103859549918919	-0.0152697976275394
ENSG00002617	-0.0377535813147024	0.0123689292025138	0.00646767570406154	-0.0400192866836562	-0.0328440174148443
ENSG00000738	0.0373887555204084	0.00397531880209945	-0.00672963252382234	0.0281895848164191	-0.0293611364612888
ENSG00000698	0.0391488275133997	-0.0306447608623024	0.0121800188080727	0.0227164656129369	-0.0100228392758907
ENSG00001567	0.0387257477199929	-0.0308398679189861	0.0049577513079946	0.00757464120135681	0.01687903217539
ENSG00000612	-0.0292857472720401	-0.0400243516557222	0.0519778804258297	-0.0468910178674107	-0.0021269600854729
ENSG00000756	0.0353528382134388	-0.0177334980492041	-0.0666417593377054	-0.0205795260681051	0.0283514298809909
ENSG00000702	-0.038934662704858	0.0197603644313291	-0.000962275608033069	-0.00200041238505989	0.0150871010227692
ENSG00001967	0.0391834743043378	-0.0231910361776837	0.00745747723637815	0.00991459276006137	-0.00512913765180809
ENSG00000597	-0.0395497417925935	0.0344565735770522	0.00542201039060333	-0.00158240256236641	0.00319482183240081
ENSG00000821	0.0389733231203545	-0.0193133638114324	0.0124533030259844	0.0103389845197218	0.018864366839064
ENSG00001500	-0.0390732835646075	0.0334237185204336	-0.00767650982388343	-0.0238152011157491	-0.0121281280737841
ENSG00003933	-0.0331835939123688	-0.0315873522571749	-0.00791748618587691	-0.00856038104531397	-0.0043754423772092
ENSG00002796	-0.0385326166874112	0.0110806047408646	-0.0166453277325474	-0.0158593927062633	-0.00994898781993301
ENSG00003769	0.0382597059167499	-0.0279495399532483	0.0146162088410078	0.0328248073870185	0.0122889884620002
ENSG00001071	-0.0390075551163263	0.0427924390329815	-0.0124046371859107	-0.00494279213021317	-0.00878854009140959
ENSG00002987	0.0373213045787889	-0.014731851763961	0.0298109301226827	0.00195767250687492	0.0112692653538881
ENSG00002031	-0.0372414676480708	0.00167057734592932	-0.0213312161220273	0.00133227976363269	-0.00203248805202281
ENSG00001907	-0.039252238414481	0.0362236365339454	-0.00181185704940067	-0.00506814113291715	-0.00911740112245138
ENSG00001861	-0.0319453938336208	-0.0353252165525627	-0.00688581091387729	-0.0224477990788741	0.0497108572266067
ENSG00003159	0.0371040971767883	0.000617265357751936	0.0128338706619708	0.00964690001163655	0.0194715816618854
ENSG00000485	0.038789139061273	-0.0408213221342015	-0.00429733498830628	-0.0246408939907434	-0.0221035860136075
ENSG00001025	-0.0383749401084517	0.010556190902626	-0.00588613059654229	-0.00569292215475675	0.00515562669155405
ENSG00003896	0.0354612429356184	-0.0104266214423528	0.0128686347177475	0.0157973750788329	0.0214285766640572
ENSG00001677	-0.0386493446602638	0.0262949145302034	-0.00199173450421567	-0.00442945474108444	0.0137835743386374
ENSG00000102	-0.0376937603563683	0.00622584168309011	-0.00234031937244083	0.0131776633883371	-0.00811868694019469
ENSG00003013	0.036926066106314	-0.0249087109890727	-0.046805097196048	-0.0197410770382507	-0.0197990368263078
ENSG00000198	-0.0365779602013141	0.0358169584179687	0.0552248004148413	-0.000497331543335699	0.0133728364195668
ENSG00000574	0.0368895231363859	-0.00262578125985451	0.000228851056683738	-0.0043772894867229	0.0101443317331607
ENSG00000031	0.0345876953244101	0.01778854148798	0.0227570494844365	0.0261735217501905	-0.0369795857295965
ENSG00003416	-0.0384759090379909	0.0463585991932985	-0.00312873816603507	-0.0339293993059488	0.00561926852757954
ENSG00000220	-0.0380720299034159	0.0135237087423951	-0.00426453217100803	0.00888111438539787	-0.0195098424335177
ENSG00001676	0.0381417329503609	-0.0244761360860366	0.0185338411610398	0.00128371378271375	0.0377745485974664
ENSG00000335	0.0345433866152405	-0.00854136025478843	-0.0643101121844508	-0.0345942187238456	-0.0096150487670466
ENSG00003895	0.0348477111117811	-0.012355782468982	0.0122269096108462	0.000697303901254126	0.0199500207855151
ENSG00000993	0.0343080322462509	0.0202764359681125	0.0161043273822259	0.0140177122704504	0.0107098398725221
ENSG00000910	0.0325323864901409	-0.0310935505582822	-0.0789993072367534	-0.0437609438716048	-0.0215182143497244
ENSG00001378	-0.0287735850310495	-0.0373427373764708	-0.00131848487650522	-0.0498316473226579	0.0490092108568397
ENSG00000177	-0.0371685055186824	0.0162146953380319	0.0034452136373726	-0.0187044097319644	0.0527780872026599
ENSG00002696	-0.0349502845034593	-0.00895053670055358	-0.00170514808942845	-0.0533477294024727	0.0516504464631019
ENSG00001989	0.0380543648940989	-0.0340620397808482	0.00527096492795596	-0.00434447595323817	0.0050543641998549
ENSG00000521	-0.0370396234771092	0.00595363229799332	0.00547129612620358	-0.0119773128380117	0.0314260985026231
ENSG00001800	0.0166262145213253	0.0837671603130668	0.0078651232925045	-0.049777440768216	0.0274663101892246
ENSG00002439	-0.038007111039493	0.0247667290864421	-0.0129571810678451	0.0274317646571106	-0.0186522925604566
ENSG00001620	0.0363298495393656	-0.0016565276585095	0.00642702940080184	0.0341186402169204	-0.0101095881398709
ENSG00001838	-0.0381391191269794	0.0363093821328283	0.00626554618528105	0.0109175244616218	0.00928259555236128
ENSG00002541	0.0372592733699141	-0.00810493220629978	0.0120194789603519	-0.0162808248544174	0.0187020744189685
ENSG00000669	-0.0369218872691677	0.00584958559263084	-0.00580492375397243	0.0115785722831382	-0.0188503639063003
ENSG00003158	-0.032773801759665	-0.0290345388724796	0.00511560729324802	0.014190299386028	0.00339264161832032
ENSG00001876	0.0309445630697329	0.0384951967115563	-0.00605397662297619	0.00934924680652718	-0.00875070737017562
ENSG00003498	0.037803541086979	-0.0429317883695656	0.0112933327122447	5.32415929344663e-05	0.00537777790922909
ENSG00003645	-0.0378612169992805	0.018082778217476	-0.00661284870803781	-0.00974333975946375	-0.00291522655975655
ENSG00002586	-0.0330217868068036	-0.027460110695296	-0.00456744927218824	0.00794312830345958	-0.010981195392138
ENSG00000878	0.0267071099364967	0.0567711221544271	0.0110420956857708	-0.0318947691583371	0.00390708502237065
ENSG00003315	-0.0372747424872984	0.0154502839210367	-0.00256872395598162	0.0101316637151211	-0.0310135710615409
ENSG00001416	-0.0364431724544478	0.00249302868012581	-0.00126495333610027	0.0223631347418896	-0.00403455152511074
ENSG00003706	-0.0378373657722348	0.0272499531299668	-0.0147377201355143	-0.00657417616233691	0.0164534644774125
ENSG00003477	-0.0371787382958273	0.010500838560858	-0.00636112679400551	-0.0023139363555896	0.00416008494392342
ENSG00002454	0.0365336203624366	-0.00772964288650614	0.00803972672404009	0.0216733927710889	-0.0380987210211359
ENSG00002813	-0.0368140365680833	0.00633953714146692	0.00275060877308005	-0.0122509194698562	-0.016889455640519
ENSG00002112	-0.0371774281548546	0.0162920732190401	0.00206306776789419	-0.00176384335056408	0.00843672017445278
ENSG00000817	-0.0377474618470325	0.0309357122025786	-0.0022819382845647	-0.0269827528481501	0.00997869024769745
ENSG00003471	-0.0359291969509719	0.000753101730095497	-0.0040328347324887	0.00164595806751947	-0.0142746758152132
ENSG00003559	-0.035511833019359	9.90716206951498e-06	-0.00648494007154238	0.0139717253543035	-0.0206737326450219
ENSG00001698	0.0301892683707242	0.0396968588977744	0.0105369446135613	0.00832827204385002	0.00756129665386221
ENSG00001013	0.0338799036501755	0.0146623600221929	0.0132788902217251	-0.00137207583431924	-0.00895200583189504
ENSG00000346	0.0351405569828304	0.00216336694431029	0.0201870878580006	-0.0117993379037197	0.0343376835808069
ENSG00003053	0.0276888214740438	0.0477910153521208	-0.00246341622340696	0.0203072138710235	0.00948817039214356
ENSG00000073	-0.0351753240516126	-0.00235111778491019	-0.00817848631762166	0.0378590447559384	-0.0230087562270313
ENSG00002415	0.0348296504250921	-0.00317992541269463	0.0147308153767862	-0.0080978783882222	0.0137546295816573
ENSG00001089	-0.0371453068328528	0.0408625587805424	-0.00323488878466994	-0.0143995766491413	0.0107530196851514
ENSG00002627	0.0354043549724994	-0.0130280836284219	0.00183413206886098	-0.0127168094440109	0.018926116411044
ENSG00002226	-0.0302164464954056	-0.0332378562290142	-0.0192369356682198	0.0169598258837891	-0.0228420464444951
ENSG00001765	0.035641930786003	-0.00694090305997418	0.0200027289462903	-0.00436101704285233	0.0283299954360109
ENSG00002668	0.0367806268614509	-0.0188370687203521	0.00456967348060067	0.00335306542620303	0.0124995245327833
ENSG00001929	-0.0354184975528658	0.000781194635454299	0.00510411635662171	0.0416484452231214	-0.00969646929200905
ENSG00001889	0.0363084411582536	-0.00897454658745055	0.0113247794321499	0.0118166158793387	0.0144308956331532
ENSG00003840	-0.021918239361065	-0.0686778710656655	0.005071352634679	0.0263936811792889	-0.0244418136844473
ENSG00000588	0.036706920548795	-0.0209465900597571	0.00174187607225105	-0.0054551291203205	0.00162188503672845
ENSG00003668	-0.0361213155393861	0.015172296006745	-0.00113380654846387	0.0166873074412426	-0.0131382444115115
ENSG00000370	-0.0362886576587786	0.0118496879908192	-0.000487964246915576	0.0214002872496498	0.000465573424914548
ENSG00001470	-0.0266878933467022	-0.0523107536925761	-0.00852116462054273	-0.00747685379591214	0.0128877953397378
ENSG00001172	-0.0363358316638955	0.019842617888559	-0.00299525531836414	-0.0118732874122845	0.00266225176423115
ENSG00003774	-0.0367919094553844	0.0252266445013275	-0.00668983837044352	-0.0145972727712364	0.00156137079246566
ENSG00000322	-0.0298253663660863	-0.0353668702232866	0.00412839823295308	0.0281125696023721	-0.00663039219354488
ENSG00000010	-0.0360608812090712	0.0105395388747729	-0.0059510956906987	-0.0045537535889006	-0.0172999777944643
ENSG00001195	0.033911793630164	0.00385529350275029	0.0245912591246131	0.0138541490573562	-0.000262519514151419
ENSG00002749	-0.0355123539757992	0.00612225994172068	-0.00575249055130312	-0.0251230614724595	-0.00440742327593915
ENSG00001210	-0.0266316697464211	-0.0495830236270019	-0.00448336315550954	0.0534252352679636	0.0160522993648608
ENSG00003227	0.0323429798286575	0.0179815360250495	0.0133617356633043	0.0185586086702094	0.0179228896841904
ENSG00001130	0.0354060575466164	-0.00634558059004021	0.00807903516645702	0.0122882310182633	0.0329836757759854
ENSG00002327	-0.02964963318467	-0.0343005335757239	0.00584550691231972	-0.036490067116448	0.0370935793289085
ENSG00000395	-0.0355297907335224	0.0156661958929613	0.00329050229335951	-0.0122128041104201	0.00513414818176131
ENSG00003847	0.0354359119010376	-0.0178847554509633	0.011596269288005	0.0113213263660188	0.012483660346395
ENSG00001736	0.0327068033122298	0.0132123309520692	0.01327814993709	-0.0274996899799743	-0.0346465571199061
ENSG00000447	-0.0360035488908312	0.012110853824558	-0.00510208861515302	0.00677703935349863	-0.00495471817733237
ENSG00003532	0.0291224324746421	0.0239706935694212	-0.0474533813594014	0.021733296278478	-0.0232704825095069
ENSG00001739	-0.0248344615559425	-0.0571907864392954	-0.00621423692207848	-0.0137201387443465	0.02684894554783
ENSG00000391	-0.0356488614669632	0.00950747384814467	-0.0141478122490173	-0.0135986718754841	0.0039586653240729
ENSG00003049	0.0348612046713534	-0.00111144853009564	-0.00221654303173375	0.0129292686469689	0.00498317802653886
ENSG00002209	0.0363349325556498	-0.0241044568661004	-0.0068220913868142	0.00495726364514304	-0.015509325938205
ENSG00000629	-0.0363910396095254	0.0209253053216526	-0.00378469440491394	0.00346225834402999	-0.0142255255828053
ENSG00003838	-0.0358791672666542	0.0168827717987786	0.00219764328532814	-0.016372907980753	-0.0123737982141561
ENSG00000070	0.0357936312080778	-0.0147099935549615	0.00896774832399854	0.0114758842605665	-0.00114776814002488
ENSG00003220	-0.0305362411574128	-0.0291872934675284	0.00362778034295512	-0.00478970400242421	0.0110898638263475
ENSG00003533	0.0343823198373901	0.00195694237099928	-0.0025852614274824	-0.0161554611207027	-0.00856864173481472
ENSG00001775	-0.0349766762797878	0.00370601022933256	-0.0150217492059959	-0.00419392056382735	-0.0130964027928896
ENSG00002631	0.0290249047709422	0.0199103503469241	-0.0200759090352017	-0.00882260272054829	0.000737482086208469
ENSG00001331	-0.0344666217191206	-0.00166649844642223	-0.00392409260262579	0.00457823661318854	-0.0136195494902052
ENSG00001528	0.0349124006365784	-0.0169482093765377	0.00116986883932808	-0.00940732126071446	0.0413304562815547
ENSG00001308	-0.034775131110097	0.00673326812050865	-0.00169132928306629	-0.029625667334765	0.0254171242854518
ENSG00003118	0.0347334671392207	-0.01009500617638	0.00981511184182118	0.0416461723319917	-0.0462939372367191
ENSG00002761	-0.0342611468279828	0.0043468054006501	0.00502236261899515	0.0197208227102152	0.0149968278362662
ENSG00000017	-0.0360391885705394	0.0297133402495599	-0.00290596841361127	-0.000776729701372818	-0.0119122275934908
ENSG00003816	-0.028872731827102	-0.0374914908823062	-0.00256028346587649	-0.0093464689122956	-0.000579439913237658
ENSG00002120	-0.0257682570752661	-0.0492071160383366	-0.00185748368471075	0.0210149996718138	-0.00298940451365958
ENSG00003667	0.0297770907413448	0.0129867002598463	-0.0431816355835537	0.0600618331209044	-0.0433078913953532
ENSG00000448	-0.031313401066601	-0.0204521505950048	0.00140352490871227	-0.010921362746996	0.0419490887133546
ENSG00002573	-0.0357905511701937	0.0375024100123353	0.00650756962651676	-0.00130913817175375	-0.00694262749550461
ENSG00003656	-0.0302482061119919	-0.0270346868208918	0.00858075385853769	-0.017876014698015	-0.0030228427570755
ENSG00000594	0.034456573165764	-0.0126146548423771	0.0118127828702349	0.0364373934938703	0.0134812644038325
ENSG00002993	-0.0335790153858391	-0.00438480343009546	-0.0145402897349865	0.0126050425137654	-0.0244819033608371
ENSG00002319	0.0338961261440882	0.00243175288478268	-0.00101664195227759	0.00162690600266491	-0.0292227895708992
ENSG00000556	0.0297855858916354	0.0231682003824409	-0.0167709558148064	-0.000155865476220053	-0.0273580765105563
ENSG00000527	-0.0339259398722014	0.00138361755163409	0.00639152081525389	0.012171798667515	-0.0137853223670973
ENSG00003555	-0.0346307018397673	0.0118054287576939	0.00666024745221401	0.00238836972555593	-0.013384156904807
ENSG00002281	-0.0348562066297454	0.0105124708899874	-0.00298397558140848	-0.0147896866173229	-0.0130855748025536
ENSG00002006	0.030672972472282	0.0253503767361296	0.00471365061223663	-0.00641047383354681	-0.00337882319731463
ENSG00003970	-0.0343748440513532	0.00676825189756731	-0.014977558676254	-0.00508482216063958	-0.0100692196837503
ENSG00001580	0.0350632771845391	-0.0153735747038336	-0.0100346640274849	-0.00597200647640428	-0.00731566499220677
ENSG00003522	-0.0210504647762084	-0.0645337434223452	-0.0150027086733107	-0.00371561053573763	0.0293572781848507
ENSG00000987	-0.0340644977887976	0.00259996949562292	-0.00306757531894738	0.00209285747207838	-0.0125944229357514
