feature_id	F	P	FDR
ENSG00000224	1.79937306162461	0.127942021792886	0.274569804655663
ENSG00000225	1.4049763744193	0.231376108988782	0.423119155504776
ENSG00000226	89.7948749188767	1.8531172965641e-55	2.03081347568669e-54
ENSG00000227	1.39671862486551	0.234176286791327	0.425909945599083
ENSG00000228	113.18220485121	7.05338604066132e-66	1.44684841859719e-64
ENSG00000229	1.34903843183896	0.25093165126808	0.445704531559645
ENSG00000230	0.536776052353374	0.70879178677333	0.842545957531447
ENSG00000231	1.12678595832857	0.343245258328038	0.545699933748869
ENSG00000232	0.87459135439517	0.479048265243335	0.674712820360956
ENSG00000233	1.19766416673987	0.311144451388744	0.512805029070859
ENSG00000234	1.04908931799658	0.381453355882055	0.585724922659586
ENSG00000235	0.60366766611498	0.66018729558777	0.809386194457193
ENSG00000236	0.333838668970762	0.855173668629991	0.930043371842573
ENSG00000237	78.7152158777319	4.34343690392177e-50	3.63945218595074e-49
ENSG00000238	107.135200859476	2.71515958187796e-63	4.74263682424098e-62
ENSG00000239	27.3271869089493	3.12746680479869e-20	1.0583644009471e-19
ENSG00000240	1.25705725101593	0.286201823016542	0.486737794245819
ENSG00000241	2.16845896362591	0.0716929470518266	0.172442446306258
ENSG00000242	41.2085870219402	2.9762087787802e-29	1.2012951680243e-28
ENSG00000243	1.94255502420551	0.102438470321894	0.230537470558935
ENSG00000244	69.4827952986134	2.28194379732251e-45	1.55234271926701e-44
ENSG00000245	0.759457254200459	0.552121183067479	0.732639758294156
ENSG00000246	1.33464078490426	0.256191905626916	0.450249394774896
ENSG00000247	56.3681179169861	3.13411501801543e-38	1.63235157188304e-37
ENSG00000248	163.534812714069	5.07019781776984e-85	3.97662573942732e-83
ENSG00000249	21.1411010643497	6.21714157313568e-16	1.9990808916835e-15
ENSG00000250	1.98214327963496	0.0962774588147425	0.219310840124698
ENSG00000251	40.003630146494	1.67715424269582e-28	6.67524076694854e-28
ENSG00000252	0.100755673518272	0.982167244343183	0.989254498508823
ENSG00000253	1.87995757729396	0.112940249474183	0.249140353913636
ENSG00000254	2.38748392961549	0.0504192071322204	0.128374811285093
ENSG00000255	0.530222293036893	0.713590821211569	0.845703549597219
ENSG00000256	1.74666616211151	0.13873322594372	0.291609513281598
ENSG00000257	1.47326986228022	0.209326862308975	0.395142732060359
ENSG00000258	0.219202542116023	0.927702815577809	0.961476320225111
ENSG00000259	51.3057745721552	2.51990069782424e-35	1.20858546658237e-34
ENSG00000260	1.66119186215803	0.158031208296533	0.322019782570622
ENSG00000261	0.300094970634637	0.877853410135197	0.939382996399355
ENSG00000262	110.735210952687	7.69234854253239e-65	1.48644416280819e-63
ENSG00000263	1.76958515887946	0.13394129733729	0.284074861797009
ENSG00000264	1.21903636326317	0.30196718504072	0.503647136347916
ENSG00000265	0.437278713392862	0.7816857115817	0.886264979117574
ENSG00000266	0.240101303116598	0.915567677562789	0.955458051200406
ENSG00000267	2.85870600666528	0.0232740940299973	0.0640272420799537
ENSG00000268	0.790851835332121	0.53155345382276	0.717104153555157
ENSG00000269	49.9893681039698	1.48451151389909e-34	6.96136700538844e-34
ENSG00000270	0.589953376815224	0.670080127719658	0.815567100037961
ENSG00000271	0.312343530633099	0.869723287841693	0.935971562356634
ENSG00000272	0.866358041364645	0.484052809335846	0.67984945131439
ENSG00000273	0.811634217219812	0.518196382598112	0.70761291799913
ENSG00000274	10.1595636660249	7.22305745497073e-08	2.19379117842695e-07
ENSG00000275	87.4612197531953	2.36480875319128e-54	2.43794716823843e-53
ENSG00000276	1.16613125677726	0.325106720457972	0.527078425068518
ENSG00000277	0.61307113738216	0.653431216634283	0.805568029634978
ENSG00000278	0.32171091658933	0.863424485643445	0.933179665650846
ENSG00000279	22.9135161844025	3.49679262778624e-17	1.13624455817587e-16
ENSG00000280	0.593462649822558	0.667544458729032	0.813830489154565
ENSG00000281	1.53718046568129	0.190406927472464	0.369901753224797
ENSG00000282	67.3390965013657	3.08257701125904e-44	1.9919722205228e-43
ENSG00000283	50.5571383957629	6.89655681484518e-35	3.27238757525275e-34
ENSG00000284	0.330517338719247	0.857443512410323	0.930814274799895
ENSG00000285	1.12223521113252	0.345395181374185	0.548463964071751
ENSG00000286	0.744247580771158	0.562248508757782	0.739587310739822
ENSG00000287	71.982241464502	1.1400033691302e-46	8.18673873702117e-46
ENSG00000288	1.15507541638483	0.330122571079575	0.532241146440265
ENSG00000289	0.701414869803466	0.591307369624996	0.762985555025129
ENSG00000290	1.49404685058055	0.202999523990567	0.385381156128272
ENSG00000291	21.7471943463263	2.31471780880877e-16	7.46683164131863e-16
ENSG00000292	55.4824969758587	9.95454692083223e-38	5.11801898243302e-37
ENSG00000293	0.628668971528669	0.642277976651228	0.799350313193812
ENSG00000294	0.912236699034307	0.456617695947917	0.655462033257149
ENSG00000295	59.4530415416318	5.86396298081114e-40	3.21753798672765e-39
ENSG00000296	0.479442687313536	0.750846872565856	0.870547098627079
ENSG00000297	79.6294583755909	1.52395837277186e-50	1.30252852373663e-49
ENSG00000298	2.67190234878083	0.0316907263456219	0.0850020814185179
ENSG00000299	1.50415206400512	0.199984288993199	0.382196443369706
ENSG00000300	1.58902272888967	0.176204512454844	0.348777892161095
ENSG00000301	1.13794748708406	0.338018015849093	0.540396508152027
ENSG00000302	0.216621410886995	0.929159349139974	0.962111673973568
ENSG00000303	92.4000208755326	1.11814617442378e-56	1.30777330341963e-55
ENSG00000304	65.1351938993241	4.62936470186944e-43	2.87985362480214e-42
ENSG00000305	43.2305522947008	1.68491730313979e-30	6.99135810431447e-30
ENSG00000306	1.28925921737366	0.273399775698224	0.47382976724129
ENSG00000307	1.02193871009391	0.395564384780625	0.599794366612016
ENSG00000308	8.38749755647658	1.59790282144472e-06	4.80572277126231e-06
ENSG00000309	1.50981854859753	0.1983110874032	0.379724437344568
ENSG00000310	0.632222844083216	0.639746641688795	0.797716886375856
ENSG00000311	0.488668328411042	0.744077340696425	0.866705300875606
ENSG00000312	0.887960883423742	0.470996925292757	0.668080745096109
ENSG00000313	0.388026558564704	0.817229987550564	0.907529136646934
ENSG00000314	25.9987271070091	2.53051034900138e-19	8.38611548964831e-19
ENSG00000315	0.271644613202995	0.896214733666793	0.94762329755939
ENSG00000316	32.0860037652958	2.03410473984842e-23	7.22594934226794e-23
ENSG00000317	66.2779458886542	1.13138718822645e-43	7.17202654977145e-43
ENSG00000318	108.484679297136	7.08973579852357e-64	1.31291403676362e-62
ENSG00000319	0.359014351792668	0.83774080779539	0.91942093859637
ENSG00000320	54.8835633946523	2.18252825628527e-37	1.10647820343993e-36
ENSG00000321	127.789742396379	7.61453243894099e-72	2.37954138716906e-70
ENSG00000322	135.592613369298	6.97028978007718e-75	2.55790450645034e-73
ENSG00000323	1.20413048462289	0.308343597969796	0.510467288452875
ENSG00000324	72.1120720353073	9.76772480842994e-47	7.05250888695303e-46
ENSG00000325	2.22011750337391	0.0660134248190307	0.161357291397297
ENSG00000326	1.5132646452805	0.197299662792993	0.378331088768923
ENSG00000327	1.60436745151609	0.172188596141304	0.344205089737739
ENSG00000328	2.0352461500155	0.0885596574851327	0.205117909635513
ENSG00000329	1.82659241673574	0.122678973289607	0.265538903224257
ENSG00000330	2.05473652441798	0.085876447906791	0.200294922231583
ENSG00000331	0.553366109871468	0.696665639480371	0.833830807277524
ENSG00000332	1.2523286023261	0.288123910683833	0.488967179777401
ENSG00000333	0.62888834963673	0.642121609814773	0.799350313193812
ENSG00000334	37.3116417806474	8.38491496715074e-27	3.20646843868097e-26
ENSG00000335	34.7029364572947	3.96872374192729e-25	1.45908961100268e-24
ENSG00000336	0.854635690419133	0.491238595161163	0.687046986239388
ENSG00000337	0.959555598541309	0.429490090617032	0.630792989571671
ENSG00000338	1.65749043181677	0.158920003626991	0.323336731692759
ENSG00000339	2.19743751011914	0.0684520236875421	0.166253509374663
ENSG00000340	0.442262569998225	0.778053931074225	0.88490637597296
ENSG00000341	0.472656222119806	0.755823703425321	0.874437184494382
ENSG00000342	0.90981971449263	0.458035382898628	0.656757307179053
ENSG00000343	2.93429250965513	0.0205264238876192	0.0571368792974786
ENSG00000344	44.7341139074659	2.03976778722979e-31	8.63393772372396e-31
ENSG00000345	0.741871093369616	0.563840211401144	0.740895304346271
ENSG00000346	110.778120362714	7.37503246317119e-65	1.43903072452121e-63
ENSG00000347	42.332729351844	6.00259062630552e-30	2.4550472909225e-29
ENSG00000348	2.46950156546689	0.0441343903503213	0.114189884476898
ENSG00000349	0.469781796271838	0.75793063369601	0.874960529766059
ENSG00000350	40.452732705769	8.7905826449874e-29	3.51975281080577e-28
ENSG00000351	14.2752262283323	5.95141915671647e-11	1.83261559868098e-10
ENSG00000352	2.66634712620231	0.0319816417490191	0.0856268855395424
ENSG00000353	38.2305728004012	2.1888145755819e-27	8.48377742473604e-27
ENSG00000354	55.8426987046271	6.21678151853895e-38	3.20866142892333e-37
ENSG00000355	1.74108655956016	0.139923536869336	0.293627399379534
ENSG00000356	49.7429185361373	2.0723728560569e-34	9.69531160728375e-34
ENSG00000357	0.912107888827833	0.456693171671918	0.655462033257149
ENSG00000358	1.01697265929519	0.398188272226949	0.601947501476869
ENSG00000359	80.3571867797271	6.64460375986581e-51	5.84140989878313e-50
ENSG00000360	2.57884616186875	0.0369200016549681	0.0976719620501802
ENSG00000361	0.77205111871898	0.54381520275166	0.725812749751965
ENSG00000362	88.9582318188375	4.60137582490387e-55	4.93445128676018e-54
ENSG00000363	75.3755242802138	2.08112213707891e-48	1.63545943974767e-47
ENSG00000364	68.7040107432886	5.85441944443289e-45	3.8899796972976e-44
ENSG00000365	39.6559167026504	2.76917341559959e-28	1.09345445828217e-27
ENSG00000366	37.5847519388573	5.62052411321783e-27	2.15552219107108e-26
ENSG00000367	0.659986882415416	0.620108097384931	0.783706916126295
ENSG00000368	0.0954272549486747	0.983890416190205	0.990327545234228
ENSG00000369	0.975742667680882	0.420485737658619	0.622480736726305
ENSG00000370	125.652123654511	5.38854974348409e-71	1.49681937319002e-69
ENSG00000371	46.9723100748429	9.13150741996273e-33	4.05844774220566e-32
ENSG00000372	0.747608717967216	0.560001584983937	0.738544787318084
ENSG00000373	0.783056249260944	0.536617422438983	0.720075672066346
ENSG00000374	1.17019002685491	0.323281099214234	0.526088037777436
ENSG00000375	1.1279111438073	0.342715354993941	0.545074123250801
ENSG00000376	0.182667172322954	0.947357580342657	0.972608405719652
ENSG00000377	75.1918388211638	2.57986863358588e-48	2.01159347648022e-47
ENSG00000378	2.6670019130487	0.0319472177686643	0.0855920100968902
ENSG00000379	0.46710474914891	0.759892241332386	0.875451890935929
ENSG00000380	0.908539933410934	0.458787294805557	0.656757307179053
ENSG00000381	0.0847358099668652	0.987116843244398	0.99219687011998
ENSG00000382	28.6232907967923	4.14099419791725e-21	1.41814869791687e-20
ENSG00000383	27.568569906992	2.14327370386595e-20	7.27149687486329e-20
ENSG00000384	0.878474600876873	0.47670009690032	0.67259272931262
ENSG00000385	0.69945759069791	0.592653357835056	0.764220964326313
ENSG00000386	1.5231645748421	0.194419715379994	0.37526345014566
ENSG00000387	0.578701042446696	0.678228973575894	0.821349044596904
ENSG00000388	2.67161374788502	0.0317057763691072	0.0850020814185179
ENSG00000389	55.1429674654064	1.5529098646348e-37	7.90284918389212e-37
ENSG00000390	1.0738364125571	0.368935671018427	0.572215077190271
ENSG00000391	101.365379778717	9.30655229991001e-61	1.41008368180455e-59
ENSG00000392	0.845958661545583	0.496603027844149	0.691638768567762
ENSG00000393	1.0538408579058	0.379024504032995	0.583338982736429
ENSG00000394	2.85563637177177	0.0233929414246481	0.0642222139317723
ENSG00000395	68.8701000343261	4.78708141201143e-45	3.21280631678619e-44
ENSG00000396	69.4512220200035	2.3706061268079e-45	1.60991927117684e-44
ENSG00000397	90.8981810440854	5.61751284026954e-56	6.36545364336492e-55
ENSG00000398	0.766230285449243	0.547645111094074	0.729460736966992
ENSG00000399	2.40059244904272	0.0493599408741372	0.126079031606992
ENSG00000400	0.24010716148677	0.915564194237229	0.955458051200406
ENSG00000401	30.9467698418493	1.15355129576607e-22	4.02987352232688e-22
ENSG00000402	2.31504693431543	0.0566778026396306	0.141783121049733
ENSG00000403	1.86370662563572	0.115826763607844	0.253866879140479
ENSG00000404	1.23272497969925	0.296209081571702	0.496578510597991
ENSG00000405	0.716780644551016	0.580794291555498	0.754278300721427
ENSG00000406	1.02240777576291	0.395317232957944	0.599794366612016
ENSG00000407	0.489962555536702	0.743127430920601	0.866620910694578
ENSG00000408	1.34278995904391	0.253202952767738	0.447750579606964
ENSG00000409	1.77478077754745	0.132876491068509	0.282265514749885
ENSG00000410	0.0688130730763064	0.991322196781976	0.995303410423671
ENSG00000411	83.5839355086421	1.73933842189649e-52	1.64088530367593e-51
