gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000072	358.830325884852	1.13566866055999	0.498782177754311	17.8483803009448	0.000133129242898242	0.000772883848465844
ENSG00000073	16508.4028086525	0.484467262330681	0.509570195128603	12.217330480057	0.00222351669406737	0.0102466207099879
ENSG00000074	801.320567568969	-0.192679091997655	0.258121504454194	0.556365461101734	0.757158452891443	0.925395240975478
ENSG00000075	185.285748614485	0.125148419299425	0.39463832209767	1.18729608201022	0.55230876013837	0.816522086818617
ENSG00000076	1919.34764056243	-0.116861701066817	0.240028528429207	1.67310561156688	0.433201281438625	0.724719835112715
ENSG00000077	171.087365324211	0.886644974227323	0.446643694546136	19.578403337338	5.60536287819675e-05	0.000347619403299023
ENSG00000078	7059.02227917683	-0.254523451499672	0.280504746617453	0.95914558388057	0.619047797532446	0.859191946609917
ENSG00000079	1007.94682868492	0.141661545211709	0.224651471510252	0.49361263996002	0.781291999528516	0.934409316903119
ENSG00000080	214.751877756957	-0.0991638362087425	0.286233661787597	0.263732719919403	0.876458117151196	0.966451064753817
ENSG00000081	3955.84428936433	-0.305171502496998	0.190069714765614	2.63395869848159	0.267943444362035	0.549345862351687
ENSG00000082	1582.61319056149	-0.222504633947734	0.210226437983637	1.49031102916888	0.474660477572914	0.759456764116663
ENSG00000083	4795.95474194713	0.135521056006411	0.27180845775198	0.626519090829731	0.731060144634718	0.913865826794354
ENSG00000084	132.302413943393	-0.629081265995715	0.377349190750776	34.7088877223977	2.90442920165111e-08	3.17423956464602e-07
ENSG00000085	3055.14906746738	0.00200369701131394	0.408285322328771	0.059530913575486	0.97067317165571	0.995051944290836
ENSG00000086	48.7462102180433	-0.687510523381551	0.490815513297767	2.02688001509995	0.3629682160833	0.658288114920995
ENSG00000087	6244.78597544234	0.0774009401051005	0.221723593161054	0.126459847512137	0.938727613095617	0.984745504053244
ENSG00000088	955.009350243625	-0.109371577121386	0.287713697361741	1.84961402067159	0.39660795292529	0.692160476309406
ENSG00000089	407.389726335137	0.18199084204218	0.285271301548489	2.19928575795927	0.332989980188094	0.628876260978458
ENSG00000090	7434.92484980064	-0.232375420955057	0.236097819178621	1.10031708492306	0.576858346588008	0.833587971186294
ENSG00000091	3270.92053940121	-1.51476044111751	0.6465296795379	5.92652267030633	0.0516501935981636	0.156991469903233
ENSG00000092	12344.7051271868	-1.07636814034672	0.450817052577959	8.33844028490097	0.0154643153857067	0.0564658573968941
ENSG00000093	2385.0418911133	0.101275114565735	0.198606500787139	3.13990436852816	0.208055130428354	0.468650461090324
ENSG00000094	11333.066215583	0.11282129585808	0.202604198976359	6.94883274442878	0.0309799092838469	0.101823859601798
ENSG00000095	2189.29934791712	0.633548587557748	0.434284469546675	14.9852639483549	0.000557174559876973	0.00286465069345487
ENSG00000096	24629.6919985913	-0.265366185246596	0.274351917017721	1.64955077754337	0.438333436020248	0.728431135887408
ENSG00000097	93.0142553416787	0.438396154073003	0.376162480293243	3.76366128061215	0.15231102368636	0.37491944292027
ENSG00000098	8087.56559481708	0.875608735463254	0.419596766676421	22.8608340833169	1.08600782118298e-05	7.64794240269702e-05
ENSG00000099	445.226831150844	-0.0859404101880124	0.289475556474372	0.30481229721795	0.858639474684117	0.959408519200974
ENSG00000100	222.819847302585	1.40963436389935	0.291097968078884	59.4858053599754	1.21010063906976e-13	3.69496378341913e-12
ENSG00000101	2116.01039828058	-0.229486571268488	0.184969671094393	1.65282787252426	0.437615793974528	0.727843316381752
ENSG00000102	12026.3696105432	0.579670339164755	0.431278553317271	21.6484233091715	1.99115288540671e-05	0.000134537357122075
ENSG00000103	10330.4265324659	0.520950023652372	0.448222087205758	13.5021897996329	0.00116959832648174	0.0056397568210673
ENSG00000104	5046.30664408203	-0.0898056920158399	0.192019733928686	1.99161315254651	0.369425354618316	0.664205526680173
ENSG00000105	80.2708174950144	-0.240969606876921	0.413680939258326	0.351700134922083	0.838743728886971	0.953659725852156
ENSG00000106	24893.113610873	-0.65645685179964	0.422700989575378	5.42924436092136	0.0662299712578135	0.193090295212284
ENSG00000107	1199.06252241357	-0.267761283912588	0.240534491583751	2.53521885087486	0.281503773804433	0.566121214287447
ENSG00000108	121.692314553168	0.422002710314594	0.332036654027432	6.63720788638017	0.0362033384078904	0.115850682905249
ENSG00000109	121.524937811826	0.480844911489566	0.598717781588028	10.2543165071276	0.0059333977506277	0.0247741033429131
ENSG00000110	3547.00854909348	-0.238039687163032	0.249477522105561	1.82140831682347	0.402240882985555	0.696521009498797
ENSG00000111	82.7473021689248	0.069824189089177	0.363509100677886	0.46833087961295	0.79123090397923	0.937755145456865
ENSG00000112	1392.32229185121	-0.216411335513913	0.23805294091026	0.978369548477247	0.613126026632005	0.854616298932721
ENSG00000113	1105.11946674142	0.0279039898643056	0.235312773693241	0.034019604526577	0.983134047648895	0.996654129631418
ENSG00000114	761.223229442614	0.487833117575852	0.255403561738952	20.3490049332061	3.81302561388215e-05	0.000243255222576214
ENSG00000115	97.3245555124415	-0.176228608668251	0.416487559434221	0.270963159899054	0.873295248922889	0.964700633993802
ENSG00000116	794.107512115447	0.182696420319712	0.217349291284259	1.27576503545322	0.528410139357407	0.798896220923985
ENSG00000117	328.55163362782	-0.0410701391091245	0.285787682950236	0.423964665130029	0.808978990023955	0.944792981049874
ENSG00000118	10120.6710406241	-0.340131751878991	0.202804097271346	6.11899803889497	0.046911190928401	0.144413528352966
ENSG00000119	1043.41623718335	0.0796933489508597	0.204300342113259	0.337829510963502	0.844580896209114	0.955099221335594
ENSG00000120	210.833480385099	0.101449127846822	0.288293551314915	1.64659421072449	0.43898189625243	0.728903107102416
ENSG00000121	5422.81369716339	0.407328042362181	0.679728031418759	3.35161504285469	0.187156985168049	0.435248802716392
ENSG00000122	564.357074864614	0.154553636499338	0.298760437711984	0.28482981389152	0.867261349069516	0.962687432712244
ENSG00000123	1669.49343568566	-0.0395620170726678	0.20033393799704	0.127424226889332	0.938275077432964	0.984745504053244
ENSG00000124	569.948634265186	0.865591026556713	0.649047544410844	4.38085072265113	0.111869153684024	0.296932060209751
ENSG00000125	400.189410173148	-0.0865805023258579	0.250993544790528	0.427211569413828	0.807666716844419	0.944296103065454
ENSG00000126	1156.34209562476	0.384008941972458	0.368695617352433	16.256109954693	0.000295141700183209	0.0016018545464489
ENSG00000127	395.509306129834	-0.873846099644766	0.427314021040965	4.5145296128477	0.104636294224262	0.28165893465481
ENSG00000128	579.595900592053	0.111486067074158	0.277970615266845	0.410741017896726	0.81434553820014	0.945819286693792
ENSG00000129	1953.51853165523	-0.26183051690317	0.259445014484443	1.06238645400089	0.587903049194459	0.840161556547994
ENSG00000130	185.173434639263	-0.187541448681656	0.340889183677802	2.14799324356312	0.341640377895944	0.636039639190476
ENSG00000131	1288.07780649389	-0.283265030293205	0.344867822701164	20.1028601248901	4.31240348805311e-05	0.000272628414039122
ENSG00000132	881.780704106703	0.0473880227571831	0.22567559883516	0.0497857266501001	0.975414409086987	0.996507182951439
ENSG00000133	23626.1347868751	0.914180811645017	0.300109395502056	38.6187090706824	4.11200729244258e-09	5.48267638992344e-08
ENSG00000134	1156.46240878912	0.322978323085738	0.283013089138695	1.41939124462033	0.4917938657627	0.772956959941375
ENSG00000135	2643.58206674936	0.0357734483936396	0.20382434396749	2.14773860206049	0.341683878574749	0.636039639190476
ENSG00000136	2491.01038698298	0.0989624574290931	0.321713431935509	17.2631221785231	0.000178385951295723	0.00101499830040241
ENSG00000137	401.477482239795	-0.0359870927690768	0.278326715651743	1.111518363973	0.573636601270294	0.831998850773829
ENSG00000138	4688.85065970031	-0.110094412113589	0.302841729460222	0.212644080502514	0.899135043770895	0.975994620104093
ENSG00000139	527.737327943246	-0.928907692053855	0.399758158394218	8.47989598775632	0.0144083411455731	0.0534136835795112
ENSG00000140	4359.86978681821	-0.641998751627369	0.255742973066769	37.3843569795507	7.62237001683226e-09	9.64856964155982e-08
ENSG00000141	8229.63276885255	-0.165632001261691	0.248272618673282	0.496091820505399	0.780324117578232	0.934409316903119
ENSG00000142	595.832419981336	-0.0531040007233512	0.228469535102587	0.121996939330302	0.940824679551702	0.984745504053244
ENSG00000143	1650.70789755158	-0.0919281042921758	0.245995094728794	0.794852718451978	0.672047430918374	0.883620515592299
ENSG00000144	827.404016081857	0.071823122498936	0.299648869721186	0.160875043186309	0.922712551393054	0.981737097848585
ENSG00000145	90.7472844538767	-0.89821271700856	0.451580171163488	35.3887338853926	2.0674455289988e-08	2.3360966429365e-07
ENSG00000146	310.432769568219	0.269407806665203	0.453044154673811	10.1732424391046	0.00617886167444422	0.0256917325340716
ENSG00000147	4286.91891141969	0.448833273977293	0.263786085767979	14.7907295345288	0.0006140926365949	0.00312515336689517
ENSG00000148	3092.76866302865	0.341754593772637	0.241872305930727	12.4329039037113	0.00199631569083996	0.00923151764550272
ENSG00000149	3268.24273654502	0.0811008931692358	0.306715895181344	0.485999136984105	0.78427185219102	0.934409316903119
ENSG00000150	1113.09779865394	0.440010266578143	0.290899532531615	20.3966874154871	3.72319346080365e-05	0.000238666247487414
ENSG00000151	9595.49644158259	-0.0587605702554608	0.419322952370541	23.9061919152979	6.43926626948318e-06	4.700194357287e-05
ENSG00000152	41.4131153344103	-0.438302055788697	0.652012286218388	4.55387961838414	0.102597695327563	0.276916856484652
ENSG00000153	17756.525635368	-0.495144122574003	0.22304730880012	6.78744917462905	0.0335833595118518	0.108948449349073
ENSG00000154	4265.79667101602	0.769975580859885	0.29727643597808	15.9420909086961	0.000345317783138664	0.00185654722117561
ENSG00000155	4192.61585850093	0.114489544484325	0.239196475359326	5.60654079962563	0.0606115142510387	0.180311914562723
ENSG00000156	1723.63791706585	0.438996900677358	0.404602602397023	16.3247328073299	0.000285186728743306	0.00155203661901119
ENSG00000157	4280.57874617836	1.43902995144709	0.281818042233658	66.2435665032682	4.12469939534965e-15	1.66654521024228e-13
ENSG00000158	273.805260519536	-0.204026956810672	0.249646663996114	0.665891259287264	0.716809166266043	0.907928013003221
ENSG00000159	244.522744521801	-0.129055713226296	0.315998114694872	0.194246238028057	0.907444275610839	0.977111637775101
ENSG00000160	148.925680187225	0.245801870441779	0.459154220011059	0.294244798017075	0.86318831755587	0.961348709351321
ENSG00000161	462.8842088277	0.170257981046958	0.244414227072028	0.811119418343822	0.666603602273862	0.881459308791884
ENSG00000162	2519.8218087661	0.146381813103115	0.202527631051876	0.934626798932243	0.626683657309342	0.860829199600745
ENSG00000163	3498.30135960978	0.281962047333036	0.362749107844168	20.1990035679668	4.11000268168833e-05	0.000260538997254411
ENSG00000164	6500.33417238045	-0.342402877662434	0.273233427310666	1.57358984801181	0.455301735896251	0.744261113030243
ENSG00000165	8189.69899780997	1.23654545222957	0.309725585160832	58.8579045129948	1.65641222383971e-13	4.8011948517093e-12
ENSG00000166	6760.68676337143	-0.090112305509965	0.248489223992198	5.07849596239663	0.0789257311124773	0.224699590355807
ENSG00000167	16875.1473179285	-0.0151561165655064	0.227369235382889	0.667488180382122	0.716237050862929	0.907893025143537
ENSG00000168	2062.24264481704	-0.150601061552654	0.264034499929943	0.347821926024778	0.840371718493759	0.953787625508456
ENSG00000169	2614.67186471985	0.0435805459160726	0.313385788920087	1.01079194506485	0.603266651102862	0.847287738816926
ENSG00000170	565.492060925289	0.0983443834584938	0.270609175351537	0.371147175586941	0.830627709271554	0.951852532231798
ENSG00000171	2579.26265337371	-0.0502426963450648	0.228694272069452	0.9432420408138	0.623989947569397	0.86008262931688
ENSG00000172	707.942380835952	-0.0711054468234845	0.214792052485894	0.185613824062841	0.911369457785186	0.977339901110119
ENSG00000173	4696.0943178908	0.715548252269965	0.32504832597591	33.0087661159931	6.79575182919656e-08	7.04222987481509e-07
ENSG00000174	592.485788201433	-0.0635087890896261	0.385474628014848	1.70457822891512	0.426437649231374	0.72005323504694
ENSG00000175	851.751688596765	0.0757989640589634	0.281329790309443	0.141409098396366	0.931737133948689	0.983726762698766
ENSG00000176	18631.3087109502	0.244921717044252	0.182383709192779	1.80560809583955	0.405431215803573	0.698323673200684
ENSG00000177	702.26359932471	0.489023970817385	0.353618259478998	55.8027044556097	7.63126772162108e-13	1.94427203098626e-11
ENSG00000178	5758.27723757981	-0.30580634744848	0.407178381866862	1.04219834016033	0.593867427782665	0.844461326388432
ENSG00000179	6917.1914220068	0.205752590943702	0.286206072509206	56.7168838630009	4.83153526507776e-13	1.27145664870467e-11
ENSG00000180	263.6439569559	0.129486530722283	0.335166408193188	0.262799035903527	0.876867380141626	0.966451064753817
ENSG00000181	43.4318089749751	1.38768449395511	0.595518362514127	6.26359624563875	0.0436392579167455	0.136053804884631
ENSG00000182	50492.3579835823	0.560634394423798	0.313968137476056	20.007127291049	4.52384284436163e-05	0.000284966478384984
ENSG00000183	190.969220670452	0.329518065119277	0.281741421873114	1.5068015368077	0.47076287191254	0.756338008892792
ENSG00000184	47.7339384054049	0.859142351032109	0.549982188857608	2.88342924851295	0.236521864677348	0.507013643466983
ENSG00000185	107.161121578177	0.268849758735698	0.311168127565925	0.869918685910875	0.647290983481418	0.871004745579872
ENSG00000186	12224.1091620032	0.876665034749618	0.34245536455283	33.1927066734978	6.19862446655581e-08	6.44012931590214e-07
ENSG00000187	19363.6398237052	-0.198254458961655	0.20787337767039	2.21452450444224	0.330462446582281	0.626557374609304
ENSG00000188	163.448382812648	0.112006766139646	0.286718964059863	0.193879150411561	0.907610846675033	0.977111637775101
ENSG00000189	881.380326780278	0.324864312721569	0.222360775486956	2.86332105604873	0.23891187281897	0.510495454741389
ENSG00000190	879.248903128415	-0.154806979207715	0.259859947583995	11.6561194065592	0.00294378325549587	0.0132008217735241
ENSG00000191	911.273735014581	-0.181958910514836	0.241106433870972	1.51550244930399	0.468719287121297	0.75542591892
ENSG00000192	1931.70679137549	-0.0199122488193735	0.276350389535588	0.229647041751889	0.891523465304684	0.972300481895165
ENSG00000193	10649.5158294604	-0.144804288743963	0.250252169881952	0.495567538204511	0.780528699453625	0.934409316903119
ENSG00000194	244.495634159602	-1.0864298400762	0.284016580889829	41.5192369044222	9.64300206554152e-10	1.46661628373255e-08
ENSG00000195	379.213014656267	0.101731664874035	0.339461080380563	0.208948073556712	0.900798184726203	0.97621044131802
ENSG00000196	81327.7860198375	0.74407406919335	0.454809933447881	22.4531403225194	1.33156548136969e-05	9.21498603024006e-05
ENSG00000197	1212.44460294619	0.253189431724012	0.237392890084285	2.46251873414883	0.291924705723968	0.579626508682027
ENSG00000198	2301.71275119465	0.962675900169234	0.339029205351602	32.3716286738493	9.34523331130572e-08	9.34523331130572e-07
ENSG00000199	460.582220888124	0.319227248267662	0.500189745615785	7.05614032757995	0.0293615241596103	0.0973313681409106
ENSG00000200	231.436528516152	-0.214451803983164	0.335942020788732	0.414230037271011	0.812926142954419	0.945812848114507
ENSG00000201	936.147446117242	-0.84536924061422	0.426133105292942	13.9024585409974	0.000957457455783531	0.00471073778983287
ENSG00000202	22210.9640395047	-0.0772654794223416	0.237665159069744	0.909114411676683	0.634728960010543	0.865047986385749
ENSG00000203	2490.90515342187	-0.128111259839189	0.331086138932759	10.5657134056438	0.00507790399054084	0.0215851391733936
ENSG00000204	5517.69556656822	-0.244948425642486	0.253920384267362	0.994632609502844	0.608160589301108	0.851587713006251
ENSG00000205	13282.10220455	-0.183067158568979	0.199377597318631	1.77738852399938	0.411192311800296	0.703494117707949
ENSG00000206	21.5982464060672	0.444207323855585	0.785407695413179	2.04727976974053	0.359284801928711	0.653245094415838
ENSG00000207	2332.66680140604	-0.0121247906210967	0.202132951071742	1.35952995626565	0.50673607242974	0.784556845860144
ENSG00000208	7574.0542229203	-1.17345367144695	0.336968189677043	64.4307693088711	1.02102461486954e-14	3.64508151091562e-13
ENSG00000209	432.730493303971	-0.341792422616905	0.228155772341665	2.80230231583232	0.246313255222563	0.520746839794002
ENSG00000210	476.144619620651	-0.299806557962081	0.29531844227253	1.25334030940172	0.534368205246115	0.803259233740872
ENSG00000211	4164.87256523841	-0.00185938036488229	0.294085497355646	0.614572161378476	0.735440175577054	0.914502240348935
ENSG00000212	29.5032915132942	-0.530123906782925	0.57638232441541	1.43617023551414	0.487685222186765	0.770434790184462
ENSG00000213	758.106946282368	0.253232186672554	0.286555067734899	3.90395774891596	0.141992807445216	0.355128767187467
ENSG00000214	665.776617846022	-0.214951340319229	0.231507620957347	1.40584117156897	0.495137099644006	0.77546922418795
ENSG00000215	1619.43077240969	-0.134250029481065	0.246100822743861	0.365189265043853	0.833105801294843	0.95266529593464
ENSG00000216	170.456495961589	-0.181154377556088	0.319991526520117	1.57176579420488	0.455717172744577	0.744635903177413
ENSG00000217	698.877905191341	-0.0265563088113565	0.276141893087663	0.182272611006056	0.912893270042088	0.97787031495426
ENSG00000218	102.123327881269	0.714018441724764	0.529182908080372	3.10607210550538	0.211604555002532	0.473174337425325
ENSG00000219	269.056724843194	0.25264947162657	0.357938035314216	0.556301019349064	0.757182849593359	0.925395240975478
ENSG00000220	452.529461516321	1.00305716986567	0.402099336656183	26.1798856065095	2.06590369361366e-06	1.63960610604259e-05
ENSG00000221	1822.87444287605	0.0556577630781788	0.289357196033765	0.0421410363255745	0.97914991428179	0.996654129631418
ENSG00000222	4281.21012605733	0.71201736133523	0.327179517219941	12.0183959513072	0.00245605720838148	0.0112405364227985
ENSG00000223	1712.85894641658	0.0392825888565664	0.250808469922841	0.0459748411631153	0.977274777244311	0.996507182951439
ENSG00000224	3958.49647402694	-0.261457041154114	0.220890500762239	1.42260545597236	0.491004135809324	0.772302651495037
ENSG00000225	637.23731134214	-0.397910150738671	0.235844647116226	3.52185920006309	0.171885005226004	0.408203410215673
ENSG00000226	4534.49269609661	-0.690195388762717	0.345819903415803	35.0453479448922	2.45470544286e-08	2.72745049206667e-07
ENSG00000227	1064.38391738221	0.101904649059249	0.251507010563802	3.63122809406684	0.162737948948662	0.394038617309108
ENSG00000228	55885.5267485521	-0.568792694987338	0.508012202416395	8.58796918905205	0.0136504253791912	0.0511251886861094
ENSG00000229	132.526676756709	0.276798521208686	0.307575174881777	2.72141912522119	0.256478724659013	0.534609118622225
ENSG00000230	376.243549093664	-0.135785789260859	0.327836046146354	0.275653714847294	0.87124952907535	0.964042497271862
ENSG00000231	400.882061163213	0.232412926823477	0.265205406758809	2.20972062107285	0.331257152144086	0.626792955745177
ENSG00000232	780.584022428533	-0.198241129567839	0.271961837869356	0.902992490362067	0.63667481696167	0.865929706850282
ENSG00000233	209.325232171063	0.0899332482401122	0.333106015203919	3.64802687902974	0.161376773569483	0.391453665420212
ENSG00000234	2798.15326366695	-0.224534073578342	0.226743588714285	1.71387701231089	0.424459575548361	0.719189001987303
ENSG00000235	3823.38158472472	0.031152410565269	0.27611280656479	0.484433670627254	0.784885968103732	0.934409316903119
ENSG00000236	1865.16509189439	0.00820350785637735	0.243061271245328	0.519522486070059	0.771235701718632	0.932570376927004
ENSG00000237	1171.67692325236	-0.878791321149602	0.524414565399951	3.56518854162977	0.168201221242131	0.402395266129501
ENSG00000238	2800.42675237486	-1.02185874378594	0.484955098315879	11.8363888086674	0.00269005294250432	0.0121721852602006
ENSG00000239	50.3860742532275	0.896243668966101	0.608393693165996	32.8939760726322	7.19720465040059e-08	7.36286920757094e-07
ENSG00000240	1000.89081846731	-0.0698868703765763	0.300138832830191	0.669792688166751	0.715412239220723	0.907893025143537
ENSG00000241	146.276562420726	-0.315288202469639	0.295211565316935	10.6152991682215	0.00495355596218727	0.0211595286210109
ENSG00000242	606.824581490308	0.518632080225544	0.335799816891046	23.2910559582247	8.75813146270689e-06	6.2669992577509e-05
