gene_id	rna_Ctrl_t0_r1	rna_Ctrl_t0_r2	rna_Ctrl_t0_r3	rna_Ctrl_t6_r1	rna_Ctrl_t6_r2	rna_Ctrl_t6_r3	rna_Ctrl_t24_r1	rna_Ctrl_t24_r2	rna_Ctrl_t24_r3	rna_Ctrl_t48_r1	rna_Ctrl_t48_r2	rna_Ctrl_t48_r3	rna_Trt_t0_r1	rna_Trt_t0_r2	rna_Trt_t0_r3	rna_Trt_t6_r1	rna_Trt_t6_r2	rna_Trt_t6_r3	rna_Trt_t24_r1	rna_Trt_t24_r2	rna_Trt_t24_r3	rna_Trt_t48_r1	rna_Trt_t48_r2	rna_Trt_t48_r3
ENSG00000011	7.0185227411448	7.11406908373032	6.91263398387678	6.99249638621185	6.79470751748134	7.33344685284067	7.18645745928655	7.1011918675984	7.12335326046265	6.81261054056372	7.39379511305753	6.94856922424383	6.39711532663701	7.12258742667636	6.78301353034029	6.98314957847518	6.9548321067124	6.78218359246889	6.76521259665083	6.77395978113147	7.03913719055265	6.87937687285749	7.06513318228987	6.88533326571647
ENSG00000012	6.28583981426695	6.43187078244792	6.36937357630849	6.28870772792866	6.26412603399268	6.04398968517443	5.86238079068808	6.13318765335894	6.13461462925711	6.04356949065408	6.40895326987915	6.15324556794068	6.3068906850286	6.19765902719722	6.47817483654351	6.2270673257423	5.98573070443921	6.28950126503568	6.211525301964	5.59355506625693	6.26999823477253	6.54491125489988	5.71481625383522	5.87471104197876
ENSG00000013	8.11908472995049	8.39845980153307	8.69060627458355	8.61435155246346	8.22272636186824	8.55511299475449	8.46030399654137	8.70542266624265	8.93286612968269	8.11488943161923	8.56045637302535	8.55795782945166	8.51273541449666	8.48635008787204	8.84913920676634	8.60214980815778	8.42488091225441	8.63662241661969	7.89679863478228	8.63722327299198	8.30177433010682	8.53084452221495	8.50411846901577	8.20175000897132
ENSG00000014	2.64363681291172	3.12206469291021	2.85738086882164	2.54425214307	2.77907597296576	2.62136284646385	3.1921416883722	3.54067846304806	2.77872974177243	3.1861890820867	3.56104394788795	3.64386307974411	3.2376348845563	3.36772784304685	2.76494031240762	2.44914711344472	2.67965465072081	2.66969662583282	2.98949224653699	2.56395482296306	2.74516068107269	2.6209804744793	2.93724177139074	2.88251342906075
ENSG00000015	4.84190350585674	5.13038408854437	5.2846883356004	5.61804808983117	5.51685650184214	5.44596420245596	5.55801653166204	5.34060604767239	4.93163753218817	5.28083249271468	5.07972573114723	5.18034767605597	5.22494248818074	5.32248582713587	5.41464966509955	3.68041458975771	3.87710299124878	3.94872068715023	2.75522519556708	2.85352781570787	3.38780604350124	3.08873982344149	3.60694115706775	3.04767295482911
ENSG00000016	3.94393595298906	4.06198338802442	4.060303282227	4.01052281266372	3.81240566602512	3.85068662635988	3.55922091014338	4.31025830877488	4.04044750219606	4.3467419421494	4.12740362988	4.11093117917946	3.93581093397893	4.20324971087584	4.16864970128806	3.74169036876391	3.60441265577137	3.98870043768346	3.87162118581149	3.94151614206959	3.97418415660948	3.5309970564675	4.09085771363933	3.85458615013701
ENSG00000017	8.32158731154018	8.5252011483556	8.11678391428044	8.23539709755967	8.60803139774825	8.6696440365062	8.48659913380236	8.49567553690501	8.48307480214836	8.36941036513291	8.36540168158275	8.63705196136717	8.75752540864975	8.58362236693763	8.39429575008846	9.85226757137131	9.83612196785255	10.0108266496906	10.6023018806223	10.8109147414346	11.1351058501912	11.0219915532128	11.3349350869512	10.9787087823971
ENSG00000018	5.05524639285174	5.32080007861758	5.52207173133768	5.30684078532002	5.21438365267386	5.10595242509057	5.74389818068328	5.32785394266905	5.52210280425945	5.00802938890754	5.43738020778719	4.71485345644441	5.74238732411178	4.95082462556978	4.83399073991997	3.40541037711422	3.28266604640423	3.39253774596304	3.15126069892335	2.86596748274728	2.92357189125756	3.70692776824634	4.03367767855816	3.95309104679742
ENSG00000019	4.60153861608619	4.78586104375999	5.03519397277967	4.96373893845876	5.32811648690669	5.17572300098136	4.51730263605994	4.40557893932569	4.8795676716197	4.58579147874589	4.64060357860872	5.00855153926894	4.60627150116505	4.55209528638882	4.6250516734749	4.57914375503245	4.69529541552343	4.89366800451077	4.36036181575853	4.35291096631049	4.62806404539179	4.33865400389424	4.42691069690772	4.38230291577313
ENSG00000020	7.36291038835315	7.75335843293931	7.80563730518025	7.69035515382034	7.36365835032493	7.58650220487052	7.41230646425945	8.01066745268925	7.72878034763547	7.62698429447783	7.53722147555001	7.53430630516468	7.53686658315485	7.81327674452086	7.72864651703378	7.54406453738835	7.62056237836746	7.88034350841074	7.69369846271997	7.68571953873114	7.62319303422921	7.70751254285087	7.7491061837016	7.653480679531
ENSG00000021	3.16310026886982	3.48608379480562	3.42396616143902	3.61186381957615	3.7677453823384	3.90149151768801	3.94313947481753	3.58422219370826	3.26351183153245	3.68007134134701	3.72828212121837	3.64896090170685	3.90160784986966	3.53384386566636	3.71586808664461	3.3819152862718	3.53199825086526	3.41076284417377	3.42882031309486	3.74000812783918	3.54534531877512	4.12949560387935	3.71394568028928	3.61985002255772
ENSG00000022	5.6391911897144	5.28014612481773	5.56116253984924	5.51908741506485	5.8004199930719	5.38478664855102	5.1177942054011	5.69061013194933	5.25141691156456	5.31135090677245	5.34499340578864	5.30021898214288	5.69948175535908	5.4732808560848	5.4546297697256	7.39505811682461	7.49086291671577	7.57566410599194	7.63910610139785	7.56597727852957	7.66407731353222	7.4219747576195	7.49616120576657	7.39715339452129
ENSG00000023	5.49501559349112	5.50847816916316	5.42651715452567	5.34539478934937	5.52284120110123	5.56735370697863	5.58384940710433	5.58525306485316	5.57107664953057	5.86387665461325	5.84221369921079	5.69957718570248	5.96159138268121	5.58837086930392	5.47906615707	7.08533007833979	7.11264457049584	6.90217528078479	7.39823666161637	7.67117334642026	7.43269926557681	7.35324870380808	7.39526452424146	7.71487310249743
ENSG00000024	11.2916109428533	11.3866737029729	11.5348854174948	11.7548378023057	11.2992277242998	11.5427889750006	11.7763415093866	11.624629773451	11.6641622595161	11.1968257055854	11.0152012174434	11.2779833802685	11.5765980856394	11.3890746942635	11.5071731384673	11.8632476857354	11.4259255774267	11.2596674643787	11.2512892371673	11.5213597214883	11.4952746959565	11.4426467874556	11.4990209690941	11.6113737464965
ENSG00000025	8.23790844193979	8.50240786729168	8.60256067518498	7.97782298872319	8.65595979736541	8.43760135211403	8.52562736171024	8.10486925819866	8.4963899028229	8.47030800315695	8.40061749909332	8.36118128867282	7.84061265118071	8.37658430113937	8.37185132316169	8.36454944246745	8.1766066724446	8.48817246687085	8.42739421409291	8.60882409200196	8.36472843542086	8.14556467199526	8.26395960043532	8.25159403144118
ENSG00000026	8.867366845978	8.40556459859017	8.51235680179764	8.38854206629078	8.24891336425689	8.51937006412281	8.15514299553627	8.40418380575153	8.54650770184597	8.31707067259523	8.75992016960543	8.67315485807598	8.59061252914726	7.95236798330186	8.38376446010513	8.18380541701438	8.17462601038435	8.33107431123265	8.48104792040888	8.3998793437998	8.37546337107591	8.67009571224365	8.42919217797604	8.14231392401127
ENSG00000027	4.55034317492764	4.52560659187181	4.34689771807662	4.74620391984306	4.35227599039702	3.98866153226317	3.91627931763962	4.48583508218228	4.61663845054255	3.8991819677117	4.72215618768717	4.1329293549805	4.08041896323583	4.32482740913228	4.37718066117427	3.62144503177141	3.44264796412113	3.66346499910552	2.23818807813747	1.94403099745645	2.60899227601195	2.37515748618561	2.57261710326064	2.10692019466947
ENSG00000028	1.85806600893095	1.82464660993641	1.93402021783382	1.07081104871702	1.78164438432562	1.83504397542704	0.999425973409328	0.954524211574276	1.8547593648024	1.91567920214552	1.65148651799022	1.77791468059402	2.29447929691382	1.41920316705128	2.30724289866342	1.87332268027741	1.13051897335249	1.74807254790312	0.579313866042365	1.92037045591694	1.70806843838571	1.6568758997877	1.74649217739239	1.99576183805992
ENSG00000029	7.59092630206885	7.48390834178666	7.56403567766578	7.79388079086047	7.77658345643962	7.63984270363293	7.47461989347413	7.4199431153264	7.50934019347262	7.76243722959652	7.5657670256561	7.52671043464688	7.72005980873326	7.92003848653229	7.26374018249669	7.5183677240932	7.47766972265914	7.56857921141768	7.50962535261511	7.51653313955534	7.68115729381804	7.19461108074236	7.7252274247808	7.39933894402701
ENSG00000030	5.08792647402728	4.91361880834116	4.73334061491373	5.28055356156872	5.42077115793333	5.38121118143478	4.94474116092165	5.53953046977005	5.18432207005912	4.67960384059894	5.28310766189888	5.23051823392947	5.06223010140452	5.06768227801827	5.2931215724384	5.07294201026707	5.07245245834723	5.03988587392415	4.73823711746626	5.1013623535488	4.98409313769291	5.22574512497062	5.11216974278997	5.11231149084883
ENSG00000031	6.55879596569035	6.46035276390378	6.1041515392712	6.36852540408938	6.83434856076446	6.66542268030054	6.54252797296654	7.01551581305085	6.84789929834593	6.3393481375988	6.68978976290788	6.76999412813586	6.26630605386016	6.20647508707581	6.11320203157209	4.0481949259438	4.23737238534434	4.19468883152187	3.49378107610624	3.65654227484012	3.89080275705174	4.87456856948603	4.63665981187355	4.89099596706674
ENSG00000032	2.45609404245987	2.69715101560584	2.44464916024306	2.66658523017796	3.23780632147315	2.32644992396459	2.21639997346875	2.58570598897484	2.4189675950555	2.96917227852399	3.03892420030041	2.41466276773524	2.39624696411875	2.87838419883348	2.73278458293793	2.6882028290188	2.86793097226789	2.25123301379202	2.31209411942444	2.56395482296306	2.54153089754422	2.6581671428208	2.6758872222895	3.5818673342171
ENSG00000033	3.36621919281208	3.5421747545634	3.59157464080806	3.24581296844464	3.83663227886606	3.84550633312838	3.15432856151104	3.43998854523259	3.37803123776412	3.8214866807372	3.8947804548982	3.4116513676457	4.07659175629783	3.29022993911386	3.16906312265778	3.23884743525182	3.06898059581078	3.5197323194846	3.22963421879003	3.62028739257627	3.59610274390301	3.63413915548403	3.33447874405746	3.15504528077127
ENSG00000034	10.7885468748439	10.6112270843387	11.0812855011763	11.1929044737793	10.7447800533668	10.6063548995201	10.9455898409541	10.9289431135375	10.793875130717	10.8467332070137	11.1687302784623	11.0872778928463	10.784816375113	10.8606069348323	10.5220741779633	11.9485620178272	11.8463574900916	11.5951155724342	12.2209262883517	12.1408986953023	12.0846308395342	11.4077892406656	11.3290368610769	11.6782623923883
ENSG00000035	4.12279801683072	3.41275698220576	4.26357773401417	3.99264102646301	3.62481737738847	3.94573479436371	3.9297719057683	3.55825397689666	3.93554895143444	3.84621892867432	3.54531287470333	4.4011076571132	4.10692884651647	3.9156561211285	4.00327632716813	4.24660217662566	3.52579639167052	3.68608749254486	3.75985629275701	4.26640785728122	4.12006111755621	3.57054446916711	3.89072408212735	4.05642018979884
ENSG00000036	7.16525800131619	7.28252893695094	7.1300231654767	7.37132948564343	7.160810452855	7.36365670050147	7.25550178805175	6.88231390412872	6.89237146039201	6.81824688280976	7.28591196591439	7.27961583459262	7.04501297204211	6.87856517583561	7.11210707797716	6.97875129612805	6.84579016685467	6.42959665038015	7.00914004093028	7.09646928506123	7.13713197875289	7.44299136468332	7.09163988828595	6.88533326571647
ENSG00000037	3.8790231709737	4.0715443117667	4.18947702694566	4.11999912353365	4.39205349038234	4.26960092678114	4.21701620729845	4.19701512067117	4.12039606995071	3.86085728889297	4.32460574077881	4.19000225054198	3.65702236314156	3.96636453142303	4.5805757242969	3.7736377900679	3.82249092920596	4.32532880533905	3.66714288054883	3.99912190792148	3.34887091028209	3.61535335230569	4.05299059734878	3.80269106600325
ENSG00000038	8.3644558491452	8.28592329907011	8.48744735487055	7.99745823458275	7.6588936886499	7.74755929021443	7.81807509178348	7.78994788581698	7.64027933759493	7.51460127201626	7.88088034993344	7.74595898433364	8.37734510038413	8.06862217177071	7.97418869980881	7.98372967527807	7.7664369114083	8.14185657289645	7.45806113496132	7.56597727852957	7.77746031814497	7.45360631157268	7.74984606363841	7.86791007116845
ENSG00000039	6.59081928358755	6.61137379809689	7.11007699620799	6.35459229180403	6.65728171717111	7.01602125990634	6.7108845352002	6.68044101606142	6.7766131178668	6.79111672494186	6.81861449720438	6.50631646873704	6.33679706434521	6.99711771979161	6.81663973738945	6.61052361455176	6.93449266908456	6.83121505298842	6.86004264298303	6.64996400433727	6.67012320100098	6.80395615552886	6.63951654028303	6.69829367676367
ENSG00000040	7.27339828134325	7.61268784237892	7.1324971578041	8.72055761995499	8.19816040930293	8.56912656532134	8.83321992485857	8.4922508571881	8.04509098446358	8.28078958747089	8.50087388902204	8.14097128675477	7.39732326265303	7.92111003784294	7.37730094638393	10.7787780030374	10.5501272492868	10.5855216163728	11.1702700974323	11.1132325037043	11.1158783649869	10.4754046160271	10.4945806333629	10.2105452681275
ENSG00000041	7.04095095865834	7.56610219199488	7.33349313970611	7.13868880868014	7.29056256148161	7.25161028203398	7.23572176618348	7.19546361186637	7.28085731550905	6.64018676055069	7.38387871629572	7.30889773300524	7.21175411230293	7.49419150336121	6.82556061823492	7.24564535746755	7.31591091587296	7.40063906444947	7.09381863846317	7.47703869392056	7.11264505010041	6.61514715180647	7.15947529114501	6.90392469654673
ENSG00000042	5.64163921178451	5.74194234928876	5.68262009922671	6.14311431694234	5.93441918728197	5.45959075001466	5.81348240524037	5.89807718884894	5.99964857493312	5.733401276541	5.9665251825659	6.04429378803072	5.71556743893483	5.96185808280263	5.60727295164467	5.44014197860097	5.57562633369986	5.43997365912505	5.74208631622036	5.72569757698747	5.58216896641754	5.58399926980652	6.03801440280952	5.76033636261801
ENSG00000043	5.11284219809724	5.58724082217051	5.73402726851175	5.64348284803174	5.43353482467754	5.80872553002809	5.1256320050486	5.7491712410016	5.46435484736939	5.76876097606537	6.03477395889777	5.50104203423694	5.45755890739584	5.63874364082125	5.24072923346435	5.00535803631664	5.64450500319289	5.69268445533486	5.51212602205955	6.01117274570693	5.52945990462186	5.22367939388694	5.92856288855857	5.90425237384417
ENSG00000044	7.0005164331016	7.04416517131269	6.97047426362555	6.93420058541641	7.08547753055921	6.73990100386227	6.67928099074411	6.87707146163948	6.42475421500851	6.83255161557927	6.64128375197931	7.08834952305275	6.99113866313301	7.04410469882926	6.94440052766117	8.47589119624935	8.3849655448513	8.80583957492419	9.03400876601371	8.77840272424782	8.84571435253909	8.95125532714862	9.18931447317666	9.24850208874655
ENSG00000045	10.0095693259678	9.94634255194919	10.2100868186851	10.1329188723939	9.48522833008932	10.0973356715209	10.1070958241454	10.1068749173754	10.1949591483759	10.1822135734137	9.9720217617192	10.3683218496818	9.81755438954888	10.1817831728952	10.1997063004546	9.73336137345065	9.73776685672772	9.94571936486865	9.9351377929465	10.004318984532	9.78104408889661	9.73009165679371	10.2860340588587	9.70449555044881
ENSG00000046	4.95645318195801	4.61331677004224	4.66320855724906	4.84518408650223	4.68674807454904	4.61835522659455	4.95357477223499	4.75332220455791	4.98846379226899	4.56805937458128	4.06992277462356	4.58788602887832	4.54941801117401	4.62229425156981	4.68789884919957	5.15319941357015	4.2411627357536	4.7163626958666	4.73017171037048	4.21384939000387	4.97985201176171	4.55454465837172	4.0955219753813	4.45133923509764
ENSG00000047	6.52737004930965	6.45305623420961	6.51679892777856	6.73886982489633	6.45540201298557	6.60155947369319	6.40438593387279	6.426640642276	6.50255598916657	6.45400964559172	6.33691984077042	6.43875086546019	6.8064916778605	6.59144011757673	6.70228614445134	6.4066093785347	5.94796236122596	6.16685754024964	6.52451838568435	6.36234961417059	6.12101556766669	6.44027847142099	6.23899358519989	6.90776793826233
ENSG00000048	5.3940927743344	5.71321724172224	5.63630324917566	5.46952735940272	5.63622003502323	5.80472728566115	5.36294435584268	5.55054896248914	5.4477623941863	5.26807600001691	5.88970517775899	5.30183816405822	5.76753124221854	5.24587440694999	5.20014731088989	5.42297742412879	5.39687888186875	5.67771125985837	5.12407718582254	5.77600139887948	5.53958070914633	5.44728371655912	5.34739137194024	5.36132164729155
ENSG00000049	6.99765267497339	7.19557383625826	6.94325383013668	6.91011104819415	6.81801432569083	7.21089831978258	7.18035582557986	6.92442876198541	7.03010199341345	6.69703762236668	7.17825723319082	6.84964262107355	6.62121016652136	6.89828756774154	6.38899879681995	7.05454648468087	6.70055644827223	6.82443315473795	6.74200297954694	6.8305916702143	6.60276883470385	6.78025797495033	6.86864506335205	7.30573537733252
ENSG00000050	7.00337451791281	7.1707684644268	7.15761393755923	6.56947456536126	7.24467763924999	6.95479605380184	6.55055603257438	6.93371649566341	6.4712334032228	7.10881341642674	6.67961781331207	6.62812653994377	6.88517938459234	6.65464995940433	6.71537282055591	7.1340484074585	6.44768947938208	6.95008287446373	6.64022728826829	6.80901050211683	6.81643360333648	6.93787961683302	6.85426802977507	6.87829924452148
ENSG00000051	5.80997863054442	6.12489487307681	5.57578003195977	5.9518468670412	5.84409514983193	5.90274988213059	6.16962843493458	5.38560228519269	5.43819460364944	6.11451018299291	5.95267804359219	6.13701002956633	6.20364339310265	5.97636343395843	6.07843923341761	5.57575418397174	6.07763064613888	5.55914551574626	5.81253136892924	5.87779006561087	5.76704059610994	6.07818979936636	5.34934542645034	5.31576572103422
ENSG00000052	7.97121545518636	7.91011376423532	8.15531084628767	8.04117356911291	7.92716900308004	8.04878938540622	7.68549913940037	7.88398178481908	8.13148400502306	8.10698027702588	7.72377990019645	8.01953609253344	8.1499355779128	7.98398885578915	8.12813591193783	7.64651637915794	7.8047196372366	8.05472019632931	7.92592621726342	7.93594364763224	7.6098752388378	7.85892812996132	7.68091334909809	8.25913490908945
ENSG00000053	6.99382546661695	7.18350004405958	7.40020215690126	7.51385969901172	7.31792534294638	7.47770472690944	7.54096191681298	7.7325677111342	7.63243474389883	7.48419618879448	7.5262443686544	7.64401052086238	7.6085244439736	7.6347209623067	7.83912155772512	7.36091535715989	7.76116693509104	7.44193281997237	7.22587717234205	7.55833251700248	7.51193971199937	7.21970302061954	7.06513318228987	7.09267519282298
ENSG00000054	7.96975490776956	7.81228492758092	8.08232762028192	7.85997495436057	7.49731992677046	7.71135378568656	7.85272334412866	7.80612864390404	7.92991408127144	7.88595889912697	8.08870129670486	7.21448608994398	7.42467765541302	7.68415905475936	7.67395182586897	7.42876983440754	7.41319473593041	7.70613707630969	7.72515089866276	7.75172737194583	8.08986788651416	7.75977016651785	8.04935027084627	7.92932005601461
ENSG00000055	6.01270101532583	5.73443838686544	5.47215837275231	6.1471613700656	6.21599411260411	6.11567075278582	5.70911032444537	5.85606279888709	5.676560844939	6.51620882430449	5.82059393284177	6.13972867247448	5.44425469888901	5.71486318789372	5.54998590628057	5.86452593695534	5.61267285470349	6.06481331278024	6.45770487249806	6.19125471837058	6.25603658642013	6.0162868475422	5.55128270869507	6.64955012935184
ENSG00000056	4.49184703058566	4.93995613651809	4.22236535712116	4.7138262503141	4.69472235357525	4.84291675857099	4.49629697993633	4.43916798683709	4.77703669115014	4.30809631696827	4.7033779339358	4.96833458134077	4.88975255890425	5.07924788266731	3.93896283120882	4.75861513588302	5.11438670205881	4.0883082191082	4.59754633669901	4.88922519796094	4.75509908236784	4.78774651877387	4.41203007993402	4.50914960294826
ENSG00000057	7.19222771079014	7.07241542673142	7.07062845612792	7.67949814958681	7.45686525824207	7.51080503159281	7.83311183028898	7.71161403737093	7.31654407438167	7.46795333225041	7.28117097499625	7.56463330324545	7.35133964001778	7.03720288775599	7.20048554172529	7.41942411036415	7.32888156788678	7.73761210582678	7.49224386774556	7.20693958237879	7.48936728660553	7.63591971776051	7.77840935192143	7.41130064007846
ENSG00000058	5.92899578059024	6.25959987492718	6.42794929518869	6.5868609554334	6.6882325387044	6.57441843921826	6.69977061970637	6.20049020098512	6.34251637582845	6.23271232192882	6.18953165050236	6.15414220735257	6.44984417780879	6.49543110978408	6.50856358500084	6.21880265498704	6.18877003982077	5.8603688648097	6.49626204231976	6.25766796274591	6.4316656932196	6.2289468083383	6.06204368417544	6.11971903035319
ENSG00000059	8.09650986795683	7.8527012538807	7.99631524949544	7.98122749838028	7.66431830756042	7.77472562437267	8.08778122166068	7.74269134296446	7.43492321051271	8.00550937676723	7.8135252945666	7.81590215118269	7.87874931631445	7.54928655158677	8.1008389155863	7.94892631770188	7.79604922792078	7.54040389701756	7.86123570769787	7.84932120372984	7.4968070654476	7.92239437444065	7.64755528398645	7.7288442445711
ENSG00000060	4.3312744746986	4.8894969892998	5.12985962252166	4.89223885707144	4.85036378279979	4.97923891179425	4.94252428087203	5.13636961084854	5.15833460319471	5.01677077194554	4.48162816293592	5.23561008887542	4.99488161208751	4.68923536861935	5.27648777040669	4.42387194235936	4.83978443887744	4.96014565700206	4.82410237401117	4.83013802142333	5.1686863269595	4.782142664884	5.10986625321069	4.96073046626941
ENSG00000061	9.12131610330979	9.36668023505316	9.53151318935814	7.29240220613573	6.80026167522317	7.24129298082462	7.28423483791391	7.34281397981107	7.00115302088496	7.3864088512023	7.72465317897529	7.84228935762232	9.30134625101996	8.88896202467028	9.13159509210143	6.68020213500094	6.86924790149255	7.14842942778243	6.92860856340427	6.63822719609878	6.91579737405263	7.85626380756614	7.60279894509674	7.82952577227199
ENSG00000062	1.7890756115093	2.09223098857072	1.95653513163727	3.02432918109599	1.63463979422771	1.91634741144645	2.77031393990614	1.55404797300042	1.56939450044183	2.18750496497992	1.98266266284783	2.52967710177329	1.4617735813917	2.60728571841888	2.48506680083039	2.34364153897093	1.9730801522248	1.89771795992491	1.50248242776321	2.22078290945301	1.88177998036187	2.00360261264247	1.20601660185333	2.49808690798924
ENSG00000063	1.23610408079131	1.57865848301598	2.02204542227995	2.42131078247316	1.19924573057944	1.70379364746421	1.43750576688982	1.89565240142391	1.42185972426474	1.48289662219256	0.929237247276944	0.0564875861180266	2.76302004751112	2.04055372641354	1.80779159684518	0.241153663351549	-0.235058374947804	0.669168123394203	0.880746659685596	1.02338359490094	-0.231495218116745	-0.232727450785085	1.39948700081757	0.311592630640785
ENSG00000064	6.47616853963119	6.34485970059208	6.49100304954006	6.4209457015367	6.61448619043808	6.25600807520735	6.62294446798807	6.45623729320883	6.54774455287129	6.53153909421195	6.34754114788671	5.94105716945919	6.04327758481459	6.26334779113787	6.67222313071745	8.87293099198279	9.18694561911345	8.91281131558548	8.09483329082773	8.67593328250005	8.87512771345944	6.86354390604516	6.79886218752302	6.85141240070946
ENSG00000065	10.2729229236456	10.4050699970347	10.1142252428393	10.3521599931757	10.2419705866478	10.4733044527563	10.0096056063339	10.4545814763869	10.143543916796	10.646864922984	10.4009408950624	10.2545158354724	10.3644848627296	10.0411438259071	10.3153903780633	10.2391041227777	10.082072177937	10.6950697281362	10.2362441700255	10.1298683579894	10.0473078542231	10.440144041174	10.3168183614551	10.4374598101643
ENSG00000066	6.6696995662705	6.99665288189133	6.2895974358746	6.37267923270347	6.41815902521912	6.36048112882471	6.7315753886327	6.79142231504395	6.30220951869981	6.78792868668951	6.08550905291334	6.36089153783931	6.7636935213125	6.8131165196201	6.44465276330597	6.34643022862223	6.27634120859137	6.22530498628649	6.41305949515789	6.31209493709931	6.59169421426553	6.77038561393594	6.28565967856209	6.84019403640697
